,plot_id,sample_id,lon,lat,flagged,collection_time,analysis_duration,imagery_title,imagery_attributions,sample_geom,Crop/ or not
177,139459321,543847586,30.586888307,-2.810418757,False,2021-04-13 13:36,5.7 secs,Mapbox Satellite,,POINT(30.586888307 -2.810418757),Non-crop
178,139459322,543847587,30.479824624000003,-1.8639937169999998,False,2021-04-13 13:36,8.6 secs,Mapbox Satellite,,POINT(30.479824624 -1.863993717),Non-crop
179,139459323,543847588,29.429669386,-2.6581714780000003,False,2021-04-13 13:36,10.8 secs,Mapbox Satellite,,POINT(29.429669386 -2.658171478),Non-crop
180,139459324,543847589,29.119078458,-1.705182108,False,2021-04-13 13:36,4.2 secs,Mapbox Satellite,,POINT(29.119078458 -1.705182108),Non-crop
181,139459325,543847590,28.85312605,-2.288375441,False,2021-04-13 13:38,90.4 secs,Planet Monthly Mosaics,,POINT(28.85312605 -2.288375441),Cropland
182,139459326,543847591,28.853305713,-1.339482281,False,2021-04-13 13:38,29.3 secs,Mapbox Satellite,,POINT(28.853305713 -1.339482281),Non-crop
183,139459327,543847592,30.746136358,-2.757757633,False,2021-04-13 13:38,4.3 secs,Mapbox Satellite,,POINT(30.746136358 -2.757757633),Non-crop
184,139459328,543847594,30.065763275,-1.291442829,False,2021-04-13 13:39,10.4 secs,Mapbox Satellite,,POINT(30.065763275 -1.291442829),Non-crop
185,139459329,543847595,29.383234235,-2.2347955369999997,False,2021-04-13 13:39,10.3 secs,Mapbox Satellite,,POINT(29.383234235 -2.234795537),Cropland
186,139459330,543847596,29.225782815,-1.917765755,False,2021-04-13 13:39,3.5 secs,Mapbox Satellite,,POINT(29.225782815 -1.917765755),Non-crop
187,139459331,543847599,29.219135281,-0.819888602,False,2021-04-13 13:39,31.8 secs,Mapbox Satellite,,POINT(29.219135281 -0.819888602),Cropland
188,139459332,543847610,30.801374998000004,-1.393088707,False,2021-04-13 13:41,93.4 secs,Mapbox Satellite,,POINT(30.801374998 -1.393088707),Cropland
189,139459333,543847634,30.745956695,-0.8652408690000001,False,2021-04-13 13:44,202.5 secs,Mapbox Satellite,,POINT(30.745956695 -0.865240869),Non-crop
190,139459334,543847619,29.218955618000003,-2.96946423,False,2021-04-13 13:42,6.8 secs,Mapbox Satellite,,POINT(29.218955618 -2.96946423),Cropland
191,139459335,543847621,28.433315483,-2.9166309860000004,False,2021-04-13 13:43,3.4 secs,Mapbox Satellite,,POINT(28.433315483 -2.916630986),Non-crop
192,139459336,543847627,28.644927566,-2.867025153,False,2021-04-13 13:43,32.0 secs,Mapbox Satellite,,POINT(28.644927566 -2.867025153),Non-crop
193,139459336,543847628,28.644719803,-2.867015785,False,2021-04-13 13:43,32.0 secs,Mapbox Satellite,,POINT(28.644719803 -2.867015785),Non-crop
194,139459336,543847629,28.645114181,-2.8669216489999996,False,2021-04-13 13:43,32.0 secs,Mapbox Satellite,,POINT(28.645114181 -2.866921649),Non-crop
195,139459337,543847635,29.016326689,-0.819888602,False,2021-04-13 13:44,81.4 secs,Mapbox Satellite,,POINT(29.016326689 -0.819888602),Non-crop
196,139459338,543847640,30.956670461999998,-1.292520533,False,2021-04-13 13:49,275.1 secs,Mapbox Satellite,,POINT(30.956670462 -1.292520533),Cropland
197,139459339,543847655,29.856307149000003,-1.9175861930000002,False,2021-04-13 13:52,171.7 secs,Mapbox Satellite,,POINT(29.856307149 -1.917586193),Non-crop
198,139459340,543847642,30.903408115,-1.9747681209999999,False,2021-04-13 13:49,7.7 secs,Mapbox Satellite,,POINT(30.903408115 -1.974768121),Non-crop
199,139459341,543847643,30.428897897,-1.6001384459999999,False,2021-04-13 13:50,11.0 secs,Mapbox Satellite,,POINT(30.428897897 -1.600138446),Cropland
200,139459342,543847644,29.485447015,-2.2916067940000002,False,2021-04-13 13:50,9.9 secs,Mapbox Satellite,,POINT(29.485447015 -2.291606794),Non-crop
201,139459343,543847645,30.901970810999998,-1.8686624790000002,False,2021-04-13 13:51,37.7 secs,Mapbox Satellite,,POINT(30.901970811 -1.868662479),Non-crop
202,139459344,543847648,29.801068508,-2.759731636,False,2021-04-13 13:51,9.5 secs,Mapbox Satellite,,POINT(29.801068508 -2.759731636),Non-crop
203,139459345,543847650,28.805073932,-3.022833185,False,2021-04-13 13:51,5.9 secs,Mapbox Satellite,,POINT(28.805073932 -3.022833185),Non-crop
204,139459346,543847652,30.222675706,-2.026741121,False,2021-04-13 13:52,9.7 secs,Mapbox Satellite,,POINT(30.222675706 -2.026741121),Cropland
205,139459347,543847658,30.540273493,-2.655479429,False,2021-04-13 13:52,26.1 secs,Mapbox Satellite,,POINT(30.540273493 -2.655479429),Non-crop
206,139459348,543847654,30.377791506999998,-1.077540967,False,2021-04-13 13:52,5.9 secs,Mapbox Satellite,,POINT(30.377791507 -1.077540967),Non-crop
207,139459349,543847662,30.645001556,-1.5564148359999999,False,2021-04-13 13:52,29.3 secs,Mapbox Satellite,,POINT(30.645001556 -1.556414836),Non-crop
208,139459350,543847657,29.168747544000002,-1.71146752,False,2021-04-13 13:52,4.8 secs,Mapbox Satellite,,POINT(29.168747544 -1.71146752),Non-crop
209,139459351,543847660,30.957568777,-2.710657512,False,2021-04-13 13:52,5.5 secs,Mapbox Satellite,,POINT(30.957568777 -2.710657512),Non-crop
210,139459352,543847676,29.167849228,-1.290544741,False,2021-04-13 13:54,111.4 secs,Mapbox Satellite,,POINT(29.167849228 -1.290544741),Cropland
211,139459353,543847664,29.326019301,-1.9179453180000001,False,2021-04-13 13:53,21.5 secs,Mapbox Satellite,,POINT(29.326019301 -1.917945318),Cropland
212,139459354,543847667,30.640330316,-2.288554961,False,2021-04-13 13:53,26.9 secs,Mapbox Satellite,,POINT(30.640330316 -2.288554961),Non-crop
213,139459355,543847666,30.484675526,-2.129963918,False,2021-04-13 13:53,6.1 secs,Mapbox Satellite,,POINT(30.484675526 -2.129963918),Cropland
214,139459356,543847672,30.485034853000002,-2.756680902,False,2021-04-13 13:53,23.7 secs,Mapbox Satellite,,POINT(30.485034853 -2.756680902),Non-crop
215,139459357,543847669,29.22668113,-1.7121858509999999,False,2021-04-13 13:53,4.2 secs,Mapbox Satellite,,POINT(29.22668113 -1.712185851),Non-crop
216,139459358,543847670,29.747267173,-1.819019111,False,2021-04-13 13:53,9.0 secs,Mapbox Satellite,,POINT(29.747267173 -1.819019111),Cropland
217,139459359,543847671,28.487655809,-1.1827875270000001,False,2021-04-13 13:53,5.7 secs,Mapbox Satellite,,POINT(28.487655809 -1.182787527),Non-crop
218,139459360,543847673,28.694416989,-2.493340967,False,2021-04-13 13:54,20.7 secs,Mapbox Satellite,,POINT(28.694416989 -2.493340967),Cropland
219,139459360,543847673,28.694416989,-2.493340967,True,2021-04-13 13:54,25.5 secs,Mapbox Satellite,,POINT(28.694416989 -2.493340967),Cropland
220,139459361,543847675,30.059475068,-2.285144082,False,2021-04-13 13:54,7.6 secs,Mapbox Satellite,,POINT(30.059475068 -2.285144082),Cropland
221,139459362,543847682,30.375096561,-2.2387451130000002,False,2021-04-13 13:56,106.3 secs,Mapbox Satellite,,POINT(30.375096561 -2.238745113),Non-crop
222,139459363,543847687,29.328714246999997,-1.92225481,False,2021-04-13 13:56,118.3 secs,Mapbox Satellite,,POINT(29.328714247 -1.92225481),Non-crop
223,139459364,543847680,28.535528264,-2.181393211,False,2021-04-13 13:55,9.2 secs,Mapbox Satellite,,POINT(28.535528264 -2.181393211),Non-crop
224,139459365,543847681,29.061324535,-1.659126141,False,2021-04-13 13:56,10.9 secs,Mapbox Satellite,,POINT(29.061324535 -1.659126141),Non-crop
225,139459366,543847684,30.008009352,-1.29270015,False,2021-04-13 13:56,6.3 secs,Mapbox Satellite,,POINT(30.008009352 -1.29270015),Non-crop
226,139459367,543847688,29.382156257,-2.2347955369999997,False,2021-04-13 13:57,39.0 secs,Mapbox Satellite,,POINT(29.382156257 -2.234795537),Non-crop
227,139459368,543847686,28.646185207,-1.659664904,False,2021-04-13 13:56,6.6 secs,Mapbox Satellite,,POINT(28.646185207 -1.659664904),Non-crop
228,139459369,543847693,30.742902423,-2.553551726,False,2021-04-13 13:57,53.2 secs,Mapbox Satellite,,POINT(30.742902423 -2.553551726),Cropland
229,139459370,543847694,29.692567520999997,-2.442640975,False,2021-04-13 13:58,60.9 secs,Mapbox Satellite w/ Labels,,POINT(29.692567521 -2.442640975),Non-crop
230,139459371,543847690,29.802865139,-2.864333577,False,2021-04-13 13:57,8.8 secs,Mapbox Satellite,,POINT(29.802865139 -2.864333577),Non-crop
231,139459372,543847691,29.95977757,-1.3912926069999998,False,2021-04-13 13:57,7.2 secs,Mapbox Satellite,,POINT(29.95977757 -1.391292607),Cropland
232,139459373,543847692,30.218723119,-2.39534969,False,2021-04-13 13:57,7.2 secs,Mapbox Satellite,,POINT(30.218723119 -2.39534969),Cropland
233,139459374,543847704,29.699754044000002,-0.9780391559999999,False,2021-04-13 13:59,100.0 secs,Mapbox Satellite,,POINT(29.699754044 -0.978039156),Cropland
234,139459375,543847698,29.068331394,-1.811297476,False,2021-04-13 13:58,3.6 secs,Mapbox Satellite w/ Labels,,POINT(29.068331394 -1.811297476),Non-crop
235,139459376,543847703,31.00885483,-2.393195615,False,2021-04-13 13:59,52.5 secs,Mapbox Satellite w/ Labels,,POINT(31.00885483 -2.393195615),Non-crop
236,139459377,543847700,30.115252697,-2.970361338,False,2021-04-13 13:58,7.4 secs,Mapbox Satellite,,POINT(30.115252697 -2.970361338),Cropland
237,139459378,543847701,28.485859178000002,-1.817582531,False,2021-04-13 13:58,4.5 secs,Mapbox Satellite,,POINT(28.485859178 -1.817582531),Non-crop
238,139459379,543847702,28.642771609,-1.55012894,False,2021-04-13 13:58,4.1 secs,Mapbox Satellite,,POINT(28.642771609 -1.55012894),Non-crop
239,139459380,543847757,29.641281468000003,-2.079071543,False,2021-04-13 14:22,1371.0 secs,Mapbox Satellite,,POINT(29.641281468 -2.079071543),Cropland
240,139459381,543847709,30.794907128000002,-2.0797897219999997,False,2021-04-13 14:02,123.3 secs,Mapbox Satellite,,POINT(30.794907128 -2.079789722),Non-crop
241,139459382,543847707,28.851149756999998,-2.2310254780000003,False,2021-04-13 14:01,10.3 secs,Mapbox Satellite,,POINT(28.851149757 -2.231025478),Non-crop
242,139459383,543847708,28.696393282,-2.2362317480000002,False,2021-04-13 14:01,6.4 secs,Mapbox Satellite,,POINT(28.696393282 -2.236231748),Non-crop
243,139459384,543847713,30.163843805,-0.869372646,False,2021-04-13 14:02,49.3 secs,Mapbox Satellite,,POINT(30.163843805 -0.869372646),Non-crop
244,139459385,543847711,28.430800201,-2.3933751219999997,False,2021-04-13 14:02,4.9 secs,Mapbox Satellite,,POINT(28.430800201 -2.393375122),Non-crop
245,139459386,543847712,29.383773224000002,-1.605885414,False,2021-04-13 14:02,9.8 secs,Mapbox Satellite,,POINT(29.383773224 -1.605885414),Cropland
246,139459387,543847716,29.066714426999997,-2.024766063,False,2021-04-13 14:05,172.6 secs,Mapbox Satellite,,POINT(29.066714427 -2.024766063),Non-crop
247,139459388,543847715,30.58473235,-2.180316013,False,2021-04-13 14:05,159.8 secs,Mapbox Satellite,,POINT(30.58473235 -2.180316013),Cropland
248,139459389,543847780,30.691616369000002,-2.6013757490000002,False,2021-04-13 14:28,1356.0 secs,Mapbox Satellite,,POINT(30.691616369 -2.601375749),Non-crop
249,139459390,543847718,30.061810686999998,-0.918317121,False,2021-04-13 14:06,54.6 secs,Mapbox Satellite,,POINT(30.061810687 -0.918317121),Non-crop
250,139459391,543847719,30.799039378000003,-2.236052222,False,2021-04-13 14:06,7.8 secs,Mapbox Satellite,,POINT(30.799039378 -2.236052222),Cropland
251,139459392,543626354,30.746495684,-1.345229921,True,2021-04-13 14:09,131.5 secs,,,POINT(30.746495684 -1.345229921),
252,139459393,543847720,30.429616549000002,-1.026802461,False,2021-04-13 14:09,16.2 secs,Mapbox Satellite w/ Labels,,POINT(30.429616549 -1.026802461),Non-crop
253,139459394,543847721,29.064019481,-2.285682642,False,2021-04-13 14:09,7.0 secs,Mapbox Satellite w/ Labels,,POINT(29.064019481 -2.285682642),Non-crop
254,139459395,543847722,29.960855549,-1.7639870480000002,False,2021-04-13 14:09,21.2 secs,Mapbox Satellite,,POINT(29.960855549 -1.763987048),Non-crop
255,139459396,543847723,28.957494786999998,-0.8704504999999999,False,2021-04-13 14:09,3.9 secs,Mapbox Satellite,,POINT(28.957494787 -0.8704505),Non-crop
256,139459397,543847724,28.594180501999997,-1.864532421,False,2021-04-13 14:10,6.0 secs,Mapbox Satellite,,POINT(28.594180502 -1.864532421),Non-crop
257,139459398,543847725,28.437268071,-2.868101781,False,2021-04-13 14:10,7.0 secs,Mapbox Satellite,,POINT(28.437268071 -2.868101781),Non-crop
258,139459399,543847726,30.171928641999997,-2.132297922,False,2021-04-13 14:11,73.0 secs,Mapbox Satellite,,POINT(30.171928642 -2.132297922),Non-crop
259,139459400,543847727,28.909801995,-1.8659689640000001,False,2021-04-13 14:11,31.4 secs,Mapbox Satellite,,POINT(28.909801995 -1.865968964),Non-crop
260,139459401,543626363,30.69071805420693,-2.4978282830947904,True,2021-04-13 14:12,29.9 secs,,,POINT(30.6907180542069 -2.49782828309479),
261,139459402,543847728,30.692874011,-2.0262024690000002,False,2021-04-13 14:12,23.3 secs,Mapbox Satellite,,POINT(30.692874011 -2.026202469),Non-crop
262,139459403,543847740,29.112969914,-2.652069492,False,2021-04-13 14:17,292.1 secs,Mapbox Satellite,,POINT(29.112969914 -2.652069492),Cropland
263,139459404,543847752,29.172161141999997,-1.025185753,False,2021-04-13 14:18,23.2 secs,Mapbox Satellite,,POINT(29.172161142 -1.025185753),Cropland
264,139459405,543847753,29.800529519,-1.23657687,False,2021-04-13 14:18,13.9 secs,Mapbox Satellite,,POINT(29.800529519 -1.23657687),Non-crop
265,139459406,543847754,28.648161501,-3.019783158,False,2021-04-13 14:18,4.5 secs,Mapbox Satellite,,POINT(28.648161501 -3.019783158),Non-crop
266,139459407,543847755,29.224884499,-1.449567605,False,2021-04-13 14:18,20.4 secs,Mapbox Satellite,,POINT(29.224884499 -1.449567605),Non-crop
267,139459408,543847756,29.068151731,-2.0258433680000003,False,2021-04-13 14:18,6.9 secs,Mapbox Satellite,,POINT(29.068151731 -2.025843368),Non-crop
268,139459409,543847758,30.960623049000002,-1.972613444,False,2021-04-13 14:22,17.7 secs,Mapbox Satellite,,POINT(30.960623049 -1.972613444),Non-crop
269,139459410,543847759,30.908079355,-1.127919372,False,2021-04-13 14:23,15.7 secs,Mapbox Satellite,,POINT(30.908079355 -1.127919372),Cropland
270,139459411,543847760,29.750321445,-2.38978499,False,2021-04-13 14:23,5.5 secs,Mapbox Satellite,,POINT(29.750321445 -2.38978499),Cropland
271,139459412,543847761,30.061631024,-1.55390048,False,2021-04-13 14:23,34.5 secs,Mapbox Satellite,,POINT(30.061631024 -1.55390048),Cropland
272,139459413,543847762,28.483343895,-1.181530153,False,2021-04-13 14:23,5.2 secs,Mapbox Satellite,,POINT(28.483343895 -1.181530153),Non-crop
273,139459414,543847763,30.746495684,-2.0805078999999997,False,2021-04-13 14:24,16.5 secs,Mapbox Satellite,,POINT(30.746495684 -2.0805079),Non-crop
274,139459415,543847764,30.38210342,-0.82060718,False,2021-04-13 14:24,6.3 secs,Mapbox Satellite,,POINT(30.38210342 -0.82060718),Cropland
275,139459416,543847765,29.271678976,-2.81454603,False,2021-04-13 14:25,35.7 secs,Mapbox Satellite,,POINT(29.271678976 -2.81454603),Non-crop
276,139459417,543847766,29.433082984000002,-0.818990378,False,2021-04-13 14:25,10.7 secs,Mapbox Satellite,,POINT(29.433082984 -0.818990378),Non-crop
277,139459418,543847767,28.591665219,-1.920638752,False,2021-04-13 14:25,5.0 secs,Mapbox Satellite,,POINT(28.591665219 -1.920638752),Non-crop
278,139459419,543847768,29.11800048,-2.0287161769999997,False,2021-04-13 14:25,4.7 secs,Mapbox Satellite,,POINT(29.11800048 -2.028716177),Non-crop
279,139459420,543847769,30.534883601,-1.239630429,False,2021-04-13 14:25,14.0 secs,Mapbox Satellite,,POINT(30.534883601 -1.239630429),Cropland
280,139459421,543847770,30.21818413,-1.237834219,False,2021-04-13 14:25,5.4 secs,Mapbox Satellite,,POINT(30.21818413 -1.237834219),Cropland
281,139459422,543847771,30.063966644,-2.446769465,False,2021-04-13 14:26,8.9 secs,Mapbox Satellite,,POINT(30.063966644 -2.446769465),Cropland
282,139459423,543847772,29.061144872,-0.868474434,False,2021-04-13 14:26,6.5 secs,Mapbox Satellite,,POINT(29.061144872 -0.868474434),Non-crop
283,139459424,543847773,30.957928103,-2.391221044,False,2021-04-13 14:26,7.8 secs,Mapbox Satellite,,POINT(30.957928103 -2.391221044),Non-crop
284,139459425,543847774,29.01111646,-2.54798769,False,2021-04-13 14:26,28.2 secs,Mapbox Satellite,,POINT(29.01111646 -2.54798769),Cropland
285,139459426,543847775,28.85779729,-3.0260626160000004,False,2021-04-13 14:27,18.1 secs,Mapbox Satellite,,POINT(28.85779729 -3.026062616),Non-crop
286,139459427,543847776,29.014350395,-0.9179578409999999,False,2021-04-13 14:27,6.6 secs,Mapbox Satellite,,POINT(29.014350395 -0.917957841),Non-crop
287,139459428,543847777,30.643384588000004,-1.082570639,False,2021-04-13 14:27,4.7 secs,Mapbox Satellite,,POINT(30.643384588 -1.082570639),Cropland
288,139459429,543847778,30.324708823,-1.0814928529999999,False,2021-04-13 14:27,5.0 secs,Mapbox Satellite,,POINT(30.324708823 -1.081492853),Cropland
289,139459430,543847779,30.907360702,-1.392729487,False,2021-04-13 14:28,19.0 secs,Mapbox Satellite,,POINT(30.907360702 -1.392729487),Cropland
290,139459431,543847782,30.959365408000004,-0.8157567720000001,False,2021-04-13 14:28,33.0 secs,Mapbox Satellite,,POINT(30.959365408 -0.815756772),Non-crop
291,139459432,543847795,28.489452439,-1.500836658,False,2021-04-13 14:31,224.7 secs,Mapbox Satellite,,POINT(28.489452439 -1.500836658),Non-crop
292,139459433,543847784,30.487550135,-1.447951154,False,2021-04-13 14:28,4.4 secs,Mapbox Satellite,,POINT(30.487550135 -1.447951154),Cropland
293,139459434,543847785,29.383773224000002,-2.44784646,False,2021-04-13 14:28,3.6 secs,Mapbox Satellite,,POINT(29.383773224 -2.44784646),Non-crop
294,139459435,543847786,28.437268071,-2.96946423,False,2021-04-13 14:29,8.2 secs,Mapbox Satellite,,POINT(28.437268071 -2.96946423),Non-crop
295,139459436,543847787,30.427999581999998,-2.5508594540000002,False,2021-04-13 14:29,6.0 secs,Mapbox Satellite,,POINT(30.427999582 -2.550859454),Cropland
296,139459437,543847788,29.536014416,-1.288748566,False,2021-04-13 14:29,31.3 secs,Mapbox Satellite,,POINT(29.536014416 -1.288748566),Cropland
297,139459438,543847789,29.015967363,-1.65750985,False,2021-04-13 14:30,51.8 secs,Mapbox Satellite,,POINT(29.015967363 -1.65750985),Cropland
298,139459439,543847790,30.585989990999998,-2.76314127,False,2021-04-13 14:31,22.4 secs,Mapbox Satellite,,POINT(30.585989991 -2.76314127),Non-crop
299,139459440,543847791,30.854817008,-2.448025959,False,2021-04-13 14:31,10.4 secs,Mapbox Satellite,,POINT(30.854817008 -2.448025959),Cropland
300,139459441,543847792,28.961627038000003,-2.388887456,False,2021-04-13 14:31,4.9 secs,Mapbox Satellite,,POINT(28.961627038 -2.388887456),Non-crop
301,139459442,543847793,28.587532969,-2.078891998,False,2021-04-13 14:31,8.4 secs,Mapbox Satellite,,POINT(28.587532969 -2.078891998),Non-crop
302,139459443,543847794,29.956004646,-1.706798359,False,2021-04-13 14:31,6.4 secs,Mapbox Satellite,,POINT(29.956004646 -1.706798359),Cropland
303,139459444,543847797,29.747446835999998,-2.076019278,False,2021-04-13 14:32,8.7 secs,Mapbox Satellite,,POINT(29.747446836 -2.076019278),Non-crop
304,139459445,543847800,29.743853574,-1.5499493430000002,False,2021-04-13 14:33,58.3 secs,Mapbox Satellite,,POINT(29.743853574 -1.549949343),Non-crop
305,139459446,543847798,29.430927027,-0.975883513,False,2021-04-13 14:32,8.9 secs,Mapbox Satellite,,POINT(29.430927027 -0.975883513),Cropland
306,139459447,543847799,29.796217606,-2.232641219,False,2021-04-13 14:32,6.8 secs,Mapbox Satellite,,POINT(29.796217606 -2.232641219),Cropland
307,139459448,543847801,28.696572945,-2.449102953,False,2021-04-13 14:33,35.9 secs,Mapbox Satellite,,POINT(28.696572945 -2.449102953),Non-crop
308,139459449,543847802,29.382695246,-1.3947051959999999,False,2021-04-13 14:34,33.5 secs,Mapbox Satellite,,POINT(29.382695246 -1.394705196),Non-crop
309,139459450,543847803,28.805433258,-0.8681151490000001,False,2021-04-13 14:34,7.6 secs,Mapbox Satellite,,POINT(28.805433258 -0.868115149),Non-crop
310,139459451,543847804,28.437986723,-3.022115532,False,2021-04-13 14:34,24.4 secs,Mapbox Satellite,,POINT(28.437986723 -3.022115532),Non-crop
311,139459452,543847805,30.9025098,-1.4488491819999998,False,2021-04-13 14:35,9.1 secs,Mapbox Satellite,,POINT(30.9025098 -1.448849182),Cropland
312,139459453,543847806,29.749782455,-2.442102476,False,2021-04-13 14:38,200.9 secs,Mapbox Satellite,,POINT(29.749782455 -2.442102476),Non-crop
313,139459454,543847807,30.37563555,-1.815966376,False,2021-04-13 14:38,5.2 secs,Mapbox Satellite,,POINT(30.37563555 -1.815966376),Cropland
314,139459455,543847808,31.007237863,-0.9231673970000001,False,2021-04-13 14:39,46.1 secs,Mapbox Satellite,,POINT(31.007237863 -0.923167397),Non-crop
315,139459456,543847809,30.430155538,-2.3942726530000003,False,2021-04-13 14:39,13.1 secs,Mapbox Satellite,,POINT(30.430155538 -2.394272653),Cropland
316,139459457,543847810,30.955233157,-2.026561571,False,2021-04-13 14:39,5.4 secs,Mapbox Satellite,,POINT(30.955233157 -2.026561571),Non-crop
317,139459458,543847811,30.012860254,-2.444435972,False,2021-04-13 14:44,302.0 secs,Mapbox Satellite,,POINT(30.012860254 -2.444435972),Cropland
318,139459459,543847812,29.482931731999997,-2.70886289,False,2021-04-13 14:44,5.8 secs,Mapbox Satellite,,POINT(29.482931732 -2.70886289),Non-crop
319,139459460,543847813,29.379281648000003,-1.5490513559999999,False,2021-04-13 14:45,13.3 secs,Mapbox Satellite,,POINT(29.379281648 -1.549051356),Cropland
320,139459461,543847814,30.323091855999998,-2.0206363869999997,False,2021-04-13 14:45,16.4 secs,Mapbox Satellite,,POINT(30.323091856 -2.020636387),Cropland
321,139459462,543847815,28.850610768000003,-2.023509206,False,2021-04-13 14:45,8.2 secs,Mapbox Satellite,,POINT(28.850610768 -2.023509206),Non-crop
322,139459463,543847816,30.591739209,-2.598145143,False,2021-04-13 14:45,5.3 secs,Mapbox Satellite,,POINT(30.591739209 -2.598145143),Cropland
323,139459464,543847817,30.85320004,-1.394345977,False,2021-04-13 14:56,605.9 secs,Mapbox Satellite,,POINT(30.85320004 -1.394345977),Non-crop
324,139459465,543847818,28.536426579,-1.92045919,False,2021-04-13 14:56,5.7 secs,Mapbox Satellite,,POINT(28.536426579 -1.92045919),Non-crop
325,139459466,543847819,29.330510878000002,-2.549423572,False,2021-04-13 14:56,5.4 secs,Mapbox Satellite,,POINT(29.330510878 -2.549423572),Non-crop
326,139459467,543847820,28.751092933000002,-1.182607902,False,2021-04-13 14:56,5.1 secs,Mapbox Satellite,,POINT(28.751092933 -1.182607902),Non-crop
327,139459468,543847821,28.431518853000004,-2.39193907,False,2021-04-13 14:56,8.0 secs,Mapbox Satellite,,POINT(28.431518853 -2.39193907),Non-crop
328,139459469,543847822,28.538582536,-1.6569710869999998,False,2021-04-13 14:57,24.5 secs,Mapbox Satellite,,POINT(28.538582536 -1.656971087),Non-crop
329,139459470,543847823,29.907054213000002,-0.765733126,False,2021-04-13 14:57,20.5 secs,Mapbox Satellite,,POINT(29.907054213 -0.765733126),Cropland
330,139459471,543847824,29.114586881999998,-1.76632156,False,2021-04-13 15:00,180.9 secs,Mapbox Satellite,,POINT(29.114586882 -1.76632156),Non-crop
331,139459472,543847825,29.744931553,-2.493340967,False,2021-04-13 15:09,531.8 secs,Mapbox Satellite,,POINT(29.744931553 -2.493340967),Non-crop
332,139459473,543847826,29.796936258000002,-0.922448838,False,2021-04-13 15:09,20.2 secs,Mapbox Satellite,,POINT(29.796936258 -0.922448838),Non-crop
333,139459474,544092827,28.909981658000003,-2.602273138,False,2021-04-13 15:10,62.0 secs,Mapbox Satellite,,POINT(28.909981658 -2.602273138),Non-crop
334,139459475,544092828,29.06869072,-2.393016109,False,2021-04-13 15:11,17.1 secs,Mapbox Satellite,,POINT(29.06869072 -2.393016109),Cropland
335,139459476,544092829,30.958107765999998,-2.550500483,False,2021-04-13 15:11,3.4 secs,Mapbox Satellite,,POINT(30.958107766 -2.550500483),Non-crop
336,139459477,544092830,29.380179963000003,-1.179913529,False,2021-04-13 15:11,6.7 secs,Mapbox Satellite,,POINT(29.380179963 -1.179913529),Non-crop
337,139459478,544092831,29.852174899,-2.28406696,False,2021-04-13 15:11,8.1 secs,Mapbox Satellite,,POINT(29.852174899 -2.28406696),Cropland
338,139459479,544092832,28.857258300999998,-1.654995618,False,2021-04-13 15:11,13.6 secs,Mapbox Satellite,,POINT(28.857258301 -1.654995618),Non-crop
339,139459480,544092833,28.486218504,-1.232804822,False,2021-04-13 15:11,5.4 secs,Mapbox Satellite,,POINT(28.486218504 -1.232804822),Non-crop
340,139459481,544092834,28.799863704,-2.2916067940000002,False,2021-04-13 15:12,24.6 secs,Mapbox Satellite,,POINT(28.799863704 -2.291606794),Non-crop
341,139459482,544092835,29.068151731,-2.599401491,False,2021-04-13 15:12,23.7 secs,Mapbox Satellite,,POINT(29.068151731 -2.599401491),Non-crop
342,139459483,544092836,29.165693272,-2.757757633,False,2021-04-13 15:12,8.3 secs,Mapbox Satellite,,POINT(29.165693272 -2.757757633),Non-crop
343,139459484,544092837,29.166232260999998,-2.497648791,False,2021-04-13 15:13,4.1 secs,Mapbox Satellite,,POINT(29.166232261 -2.497648791),Non-crop
344,139459485,544092838,28.645466555,-1.185481897,False,2021-04-13 15:13,5.0 secs,Mapbox Satellite,,POINT(28.645466555 -1.185481897),Non-crop
345,139459486,544092839,29.22434551,-2.077096549,False,2021-04-13 15:13,21.5 secs,Mapbox Satellite,,POINT(29.22434551 -2.077096549),Non-crop
346,139459487,544092840,29.431825342,-1.497424228,False,2021-04-13 15:13,3.2 secs,Mapbox Satellite,,POINT(29.431825342 -1.497424228),Non-crop
347,139459488,544092841,28.853844703000004,-1.442562977,False,2021-04-13 15:14,48.3 secs,Mapbox Satellite,,POINT(28.853844703 -1.442562977),Non-crop
348,139459489,544092842,30.007650025,-1.870278585,False,2021-04-13 15:16,141.4 secs,Mapbox Satellite,,POINT(30.007650025 -1.870278585),Non-crop
349,139459490,544092843,29.381257940999998,-2.393554628,False,2021-04-13 15:18,76.1 secs,Mapbox Satellite,,POINT(29.381257941 -2.393554628),Cropland
350,139459491,544092844,28.641154641999996,-2.233718379,False,2021-04-13 15:20,9.5 secs,Mapbox Satellite,,POINT(28.641154642 -2.233718379),Non-crop
351,139459492,544092845,29.223626858000003,-3.0260626160000004,False,2021-04-13 15:20,7.7 secs,Mapbox Satellite,,POINT(29.223626858 -3.026062616),Cropland
352,139459493,544092846,30.5888646,-1.9693814219999999,False,2021-04-13 15:20,15.2 secs,Mapbox Satellite,,POINT(30.5888646 -1.969381422),Non-crop
353,139459494,544092847,30.591739209,-1.029676607,False,2021-04-13 15:20,3.6 secs,Mapbox Satellite,,POINT(30.591739209 -1.029676607),Cropland
354,139459495,544092848,29.329792225,-1.862916309,False,2021-04-13 15:21,25.4 secs,Mapbox Satellite,,POINT(29.329792225 -1.862916309),Cropland
