,plot_id,sample_id,lon,lat,flagged,collection_time,analysis_duration,imagery_title,imagery_attributions,sample_geom,Crop/ or not,Confidence level
294,139241676,540532598,30.427999581999998,-2.5508594540000002,False,2021-03-07 03:48,7.6 secs,Planet Monthly Mosaics,,POINT(30.427999582 -2.550859454),Non-crop,completely confident
295,139241677,540532599,29.536014416,-1.288748566,False,2021-03-07 03:49,43.2 secs,Planet Monthly Mosaics,,POINT(29.536014416 -1.288748566),Cropland,fairly confident
296,139241678,540532600,29.015967363,-1.65750985,False,2021-03-07 03:49,36.8 secs,Mapbox Satellite,,POINT(29.015967363 -1.65750985),Cropland,slightly confident
297,139241679,540532601,30.585989990999998,-2.76314127,False,2021-03-07 03:50,45.5 secs,Planet Monthly Mosaics,,POINT(30.585989991 -2.76314127),Non-crop,slightly confident
298,139241680,540532602,30.854817008,-2.448025959,False,2021-03-07 03:50,18.2 secs,Planet Monthly Mosaics,,POINT(30.854817008 -2.448025959),Cropland,fairly confident
299,139241681,540532603,28.961627038000003,-2.388887456,False,2021-03-07 03:50,6.8 secs,Planet Monthly Mosaics,,POINT(28.961627038 -2.388887456),Non-crop,completely confident
300,139241682,540532604,28.587532969,-2.078891998,False,2021-03-07 03:51,17.7 secs,Planet Monthly Mosaics,,POINT(28.587532969 -2.078891998),Non-crop,completely confident
301,139241683,540532605,29.956004646,-1.706798359,False,2021-03-07 03:51,21.7 secs,Planet Monthly Mosaics,,POINT(29.956004646 -1.706798359),Non-crop,slightly confident
302,139241684,540532606,29.747446835999998,-2.076019278,False,2021-03-07 03:51,6.4 secs,Planet Monthly Mosaics,,POINT(29.747446836 -2.076019278),Non-crop,slightly confident
303,139241685,540532607,29.743853574,-1.5499493430000002,False,2021-03-07 03:51,5.3 secs,Planet Monthly Mosaics,,POINT(29.743853574 -1.549949343),Non-crop,slightly confident
304,139241686,540532608,29.430927027,-0.975883513,False,2021-03-07 03:51,11.6 secs,Planet Monthly Mosaics,,POINT(29.430927027 -0.975883513),Cropland,fairly confident
305,139241687,540532609,29.796217606,-2.232641219,False,2021-03-07 03:52,33.8 secs,Planet Monthly Mosaics,,POINT(29.796217606 -2.232641219),Cropland,fairly confident
306,139241688,540532610,28.696572945,-2.449102953,False,2021-03-07 03:53,60.7 secs,Planet Monthly Mosaics,,POINT(28.696572945 -2.449102953),Non-crop,completely confident
307,139241689,540532611,29.382695246,-1.3947051959999999,False,2021-03-07 03:53,19.7 secs,Planet Monthly Mosaics,,POINT(29.382695246 -1.394705196),Non-crop,fairly confident
308,139241690,540532612,28.805433258,-0.8681151490000001,False,2021-03-07 03:54,6.4 secs,Planet Monthly Mosaics,,POINT(28.805433258 -0.868115149),Non-crop,completely confident
309,139241691,540532613,28.437986723,-3.022115532,False,2021-03-07 03:54,17.3 secs,Planet Monthly Mosaics,,POINT(28.437986723 -3.022115532),Non-crop,slightly confident
310,139241692,540532614,30.9025098,-1.4488491819999998,False,2021-03-07 03:56,154.2 secs,Mapbox Satellite,,POINT(30.9025098 -1.448849182),Non-crop,slightly confident
311,139241693,540532615,29.749782455,-2.442102476,False,2021-03-07 03:57,22.7 secs,Mapbox Satellite,,POINT(29.749782455 -2.442102476),Non-crop,fairly confident
312,139241694,540532616,30.37563555,-1.815966376,False,2021-03-07 03:57,10.3 secs,Mapbox Satellite,,POINT(30.37563555 -1.815966376),Cropland,fairly confident
313,139241695,540532617,31.007237863,-0.9231673970000001,False,2021-03-07 03:57,26.9 secs,Mapbox Satellite,,POINT(31.007237863 -0.923167397),Cropland,fairly confident
314,139241696,540532618,30.430155538,-2.3942726530000003,False,2021-03-07 03:58,14.7 secs,Planet Monthly Mosaics,,POINT(30.430155538 -2.394272653),Non-crop,fairly confident
315,139241697,540532619,30.955233157,-2.026561571,False,2021-03-07 03:58,18.3 secs,Planet Monthly Mosaics,,POINT(30.955233157 -2.026561571),Non-crop,fairly confident
316,139241698,540532620,30.012860254,-2.444435972,False,2021-03-07 03:58,17.9 secs,Planet Monthly Mosaics,,POINT(30.012860254 -2.444435972),Cropland,slightly confident
317,139241699,540532621,29.482931731999997,-2.70886289,False,2021-03-07 03:59,67.4 secs,Mapbox Satellite,,POINT(29.482931732 -2.70886289),Non-crop,slightly confident
318,139241700,540532622,29.379281648000003,-1.5490513559999999,False,2021-03-07 04:00,22.1 secs,Mapbox Satellite,,POINT(29.379281648 -1.549051356),Cropland,completely confident
319,139241701,540532623,30.323091855999998,-2.0206363869999997,False,2021-03-07 04:00,13.1 secs,Mapbox Satellite,,POINT(30.323091856 -2.020636387),Cropland,completely confident
320,139241702,540532624,28.850610768000003,-2.023509206,False,2021-03-07 04:01,42.9 secs,Planet Monthly Mosaics,,POINT(28.850610768 -2.023509206),Non-crop,fairly confident
321,139241703,540532625,30.591739209,-2.598145143,False,2021-03-07 04:03,111.1 secs,Planet Monthly Mosaics,,POINT(30.591739209 -2.598145143),Non-crop,slightly confident
322,139241704,540532626,30.85320004,-1.394345977,False,2021-03-07 04:05,176.0 secs,Planet Monthly Mosaics,,POINT(30.85320004 -1.394345977),Cropland,fairly confident
323,139241705,540532627,28.536426579,-1.92045919,False,2021-03-07 04:06,6.1 secs,Planet Monthly Mosaics,,POINT(28.536426579 -1.92045919),Non-crop,completely confident
324,139241706,540532628,29.330510878000002,-2.549423572,False,2021-03-07 04:06,5.8 secs,Planet Monthly Mosaics,,POINT(29.330510878 -2.549423572),Non-crop,completely confident
325,139241707,540532629,28.751092933000002,-1.182607902,False,2021-03-07 04:06,5.2 secs,Planet Monthly Mosaics,,POINT(28.751092933 -1.182607902),Non-crop,completely confident
326,139241708,540532630,28.431518853000004,-2.39193907,False,2021-03-07 04:06,5.5 secs,Planet Monthly Mosaics,,POINT(28.431518853 -2.39193907),Non-crop,completely confident
327,139241709,540532631,28.538582536,-1.6569710869999998,False,2021-03-07 04:06,4.2 secs,Planet Monthly Mosaics,,POINT(28.538582536 -1.656971087),Non-crop,completely confident
328,139241710,540532632,29.907054213000002,-0.765733126,False,2021-03-07 04:07,46.6 secs,Planet Monthly Mosaics,,POINT(29.907054213 -0.765733126),Cropland,fairly confident
329,139241711,540532633,29.114586881999998,-1.76632156,False,2021-03-07 04:07,5.8 secs,Planet Monthly Mosaics,,POINT(29.114586882 -1.76632156),Non-crop,completely confident
330,139241712,540532634,29.744931553,-2.493340967,False,2021-03-07 04:07,37.1 secs,Planet Monthly Mosaics,,POINT(29.744931553 -2.493340967),Non-crop,somewhat confident
331,139241713,540532635,29.796936258000002,-0.922448838,False,2021-03-07 04:10,162.3 secs,Mapbox Satellite,,POINT(29.796936258 -0.922448838),Non-crop,fairly confident
332,139241714,540532636,28.909981658000003,-2.602273138,False,2021-03-07 04:11,29.7 secs,Mapbox Satellite,,POINT(28.909981658 -2.602273138),Cropland,fairly confident
333,139241715,540532637,29.06869072,-2.393016109,False,2021-03-07 04:11,14.2 secs,Planet Monthly Mosaics,,POINT(29.06869072 -2.393016109),Cropland,slightly confident
334,139241716,540532638,30.958107765999998,-2.550500483,False,2021-03-07 04:11,5.0 secs,Planet Monthly Mosaics,,POINT(30.958107766 -2.550500483),Non-crop,completely confident
335,139241717,540532639,29.380179963000003,-1.179913529,False,2021-03-07 04:11,23.1 secs,Mapbox Satellite,,POINT(29.380179963 -1.179913529),Non-crop,fairly confident
336,139241718,540532640,29.852174899,-2.28406696,False,2021-03-07 04:12,24.2 secs,Mapbox Satellite,,POINT(29.852174899 -2.28406696),Cropland,completely confident
337,139241719,540532641,28.857258300999998,-1.654995618,False,2021-03-07 04:12,35.0 secs,Mapbox Satellite,,POINT(28.857258301 -1.654995618),Cropland,slightly confident
338,139241720,540532642,28.486218504,-1.232804822,False,2021-03-07 04:12,5.0 secs,Mapbox Satellite,,POINT(28.486218504 -1.232804822),Non-crop,completely confident
339,139241721,540532643,28.799863704,-2.2916067940000002,False,2021-03-07 04:13,14.0 secs,Mapbox Satellite,,POINT(28.799863704 -2.291606794),Non-crop,fairly confident
340,139241722,540532644,29.068151731,-2.599401491,False,2021-03-07 04:13,8.4 secs,Mapbox Satellite,,POINT(29.068151731 -2.599401491),Non-crop,slightly confident
341,139241723,540532645,29.165693272,-2.757757633,False,2021-03-07 04:13,23.7 secs,Planet Monthly Mosaics,,POINT(29.165693272 -2.757757633),Cropland,slightly confident
342,139241724,540532646,29.166232260999998,-2.497648791,False,2021-03-07 04:13,11.8 secs,Mapbox Satellite,,POINT(29.166232261 -2.497648791),Non-crop,completely confident
343,139241725,540532647,28.645466555,-1.185481897,False,2021-03-07 04:13,4.4 secs,Mapbox Satellite,,POINT(28.645466555 -1.185481897),Non-crop,completely confident
344,139241726,540532648,29.22434551,-2.077096549,False,2021-03-07 04:14,35.2 secs,Mapbox Satellite,,POINT(29.22434551 -2.077096549),Non-crop,completely confident
345,139241727,540532649,29.431825342,-1.497424228,False,2021-03-07 04:14,4.4 secs,Mapbox Satellite,,POINT(29.431825342 -1.497424228),Non-crop,completely confident
346,139241728,540532650,28.853844703000004,-1.442562977,False,2021-03-07 04:15,21.6 secs,Mapbox Satellite,,POINT(28.853844703 -1.442562977),Non-crop,slightly confident
347,139241729,540532651,30.007650025,-1.870278585,False,2021-03-07 04:15,9.4 secs,Mapbox Satellite,,POINT(30.007650025 -1.870278585),Non-crop,fairly confident
348,139241730,540532652,29.381257940999998,-2.393554628,False,2021-03-07 04:15,7.0 secs,Mapbox Satellite,,POINT(29.381257941 -2.393554628),Cropland,completely confident
349,139241731,540532653,28.641154641999996,-2.233718379,False,2021-03-07 04:15,4.3 secs,Mapbox Satellite,,POINT(28.641154642 -2.233718379),Non-crop,completely confident
350,139241732,540532654,29.223626858000003,-3.0260626160000004,False,2021-03-07 04:15,11.7 secs,Mapbox Satellite,,POINT(29.223626858 -3.026062616),Cropland,completely confident
351,139241733,540532655,30.5888646,-1.9693814219999999,False,2021-03-07 04:16,26.2 secs,Planet Monthly Mosaics,,POINT(30.5888646 -1.969381422),Cropland,slightly confident
352,139241734,540532656,30.591739209,-1.029676607,False,2021-03-07 04:16,7.3 secs,Planet Monthly Mosaics,,POINT(30.591739209 -1.029676607),Cropland,fairly confident
353,139241735,540532657,29.329792225,-1.862916309,False,2021-03-07 05:07,3099.3 secs,Mapbox Satellite,,POINT(29.329792225 -1.862916309),Non-crop,slightly confident
354,139241736,540532658,30.643204925,-0.8159364170000001,False,2021-03-07 05:10,165.2 secs,Planet Monthly Mosaics,,POINT(30.643204925 -0.815936417),Non-crop,slightly confident
355,139241737,540532659,30.849247453,-1.765064516,False,2021-03-07 06:00,3015.6 secs,Mapbox Satellite,,POINT(30.849247453 -1.765064516),Non-crop,fairly confident
356,139241738,540532660,28.541636807,-2.2831693580000003,False,2021-03-07 06:01,15.8 secs,Mapbox Satellite,,POINT(28.541636807 -2.283169358),Non-crop,fairly confident
357,139241739,540532661,28.64870049,-1.447951154,False,2021-03-07 06:01,4.4 secs,Mapbox Satellite,,POINT(28.64870049 -1.447951154),Non-crop,completely confident
358,139241740,540532662,29.225603151999998,-2.8628980669999997,False,2021-03-07 06:01,20.6 secs,Mapbox Satellite,,POINT(29.225603152 -2.862898067),Non-crop,fairly confident
359,139241741,540532663,29.541763634000002,-1.919740941,False,2021-03-07 06:02,66.2 secs,Planet Monthly Mosaics,,POINT(29.541763634 -1.919740941),Non-crop,slightly confident
360,139241742,540532664,29.383952887,-1.869380749,False,2021-03-07 06:03,27.8 secs,Mapbox Satellite,,POINT(29.383952887 -1.869380749),Non-crop,fairly confident
361,139241743,540532665,30.798141063000003,-2.396426726,False,2021-03-07 06:03,50.9 secs,Planet Monthly Mosaics,,POINT(30.798141063 -2.396426726),Non-crop,fairly confident
362,139241744,540532666,29.591971709,-0.8155771270000001,False,2021-03-07 06:04,20.0 secs,Mapbox Satellite,,POINT(29.591971709 -0.815577127),Non-crop,fairly confident
363,139241745,540532667,28.855102344000002,-2.551038939,False,2021-03-07 06:04,28.8 secs,Planet Monthly Mosaics,,POINT(28.855102344 -2.551038939),Cropland,fairly confident
364,139241746,540532668,29.484009711,-1.03111368,False,2021-03-07 06:05,14.6 secs,Mapbox Satellite,,POINT(29.484009711 -1.03111368),Non-crop,completely confident
365,139241747,540532669,30.58706797,-2.445512969,False,2021-03-07 06:05,46.0 secs,Planet Monthly Mosaics,,POINT(30.58706797 -2.445512969),Non-crop,fairly confident
366,139241748,540532670,29.533499133000003,-2.7557836260000004,False,2021-03-07 06:08,162.0 secs,Mapbox Satellite,,POINT(29.533499133 -2.755783626),Non-crop,fairly confident
367,139241749,540532671,29.38233592,-2.548346661,False,2021-03-07 06:08,4.3 secs,Mapbox Satellite,,POINT(29.38233592 -2.548346661),Non-crop,completely confident
368,139241750,540532672,28.483703221,-1.4504656319999998,False,2021-03-07 06:08,3.6 secs,Mapbox Satellite,,POINT(28.483703221 -1.450465632),Non-crop,completely confident
369,139241751,540532673,29.428950733,-1.395603245,False,2021-03-07 06:08,9.8 secs,Mapbox Satellite,,POINT(29.428950733 -1.395603245),Non-crop,fairly confident
370,139241752,540532674,29.167310239000003,-2.290888716,False,2021-03-07 06:08,12.5 secs,Mapbox Satellite,,POINT(29.167310239 -2.290888716),Cropland,somewhat confident
371,139241753,540532675,29.171622153,-2.4971103130000003,False,2021-03-07 06:09,4.3 secs,Mapbox Satellite,,POINT(29.171622153 -2.497110313),Non-crop,completely confident
372,139241754,540532676,29.849659616,-2.183009006,False,2021-03-07 06:09,4.5 secs,Mapbox Satellite,,POINT(29.849659616 -2.183009006),Cropland,fairly confident
373,139241755,540532677,29.803404128,-2.289991119,False,2021-03-07 06:09,6.5 secs,Mapbox Satellite,,POINT(29.803404128 -2.289991119),Cropland,slightly confident
374,139241756,540532678,30.065942938000003,-2.02422741,False,2021-03-07 06:09,27.3 secs,Mapbox Satellite,,POINT(30.065942938 -2.02422741),Cropland,fairly confident
375,139241757,540532679,28.69801025,-1.188535514,False,2021-03-07 06:09,7.7 secs,Mapbox Satellite,,POINT(28.69801025 -1.188535514),Non-crop,completely confident
376,139241758,540532680,30.324169834,-2.392836603,False,2021-03-07 06:10,13.5 secs,Mapbox Satellite,,POINT(30.324169834 -2.392836603),Non-crop,completely confident
377,139241759,540532681,30.854278019000002,-1.503351076,False,2021-03-07 06:10,22.3 secs,Mapbox Satellite,,POINT(30.854278019 -1.503351076),Cropland,completely confident
378,139241760,540532682,29.429849049,-0.866678009,False,2021-03-07 06:11,44.1 secs,Mapbox Satellite,,POINT(29.429849049 -0.866678009),Non-crop,slightly confident
379,139241761,540532683,29.060965209000003,-2.2903501580000003,False,2021-03-07 06:11,8.5 secs,Mapbox Satellite,,POINT(29.060965209 -2.290350158),Non-crop,completely confident
380,139241762,540532684,28.484062546999997,-1.7612933780000002,False,2021-03-07 06:11,7.1 secs,Mapbox Satellite,,POINT(28.484062547 -1.761293378),Non-crop,completely confident
381,139241763,540532685,28.805972248000003,-2.023329655,False,2021-03-07 06:11,16.2 secs,Mapbox Satellite,,POINT(28.805972248 -2.023329655),Non-crop,fairly confident
382,139241764,540532686,28.852587060999998,-1.451004449,False,2021-03-07 06:12,16.3 secs,Mapbox Satellite,,POINT(28.852587061 -1.451004449),Non-crop,slightly confident
383,139241765,540532687,30.959545070999997,-1.290365124,False,2021-03-07 06:12,12.0 secs,Mapbox Satellite,,POINT(30.959545071 -1.290365124),Cropland,slightly confident
384,139241766,540532688,29.538529699,-1.713622514,False,2021-03-07 06:12,10.2 secs,Mapbox Satellite,,POINT(29.538529699 -1.713622514),Non-crop,slightly confident
385,139241767,540532689,28.700166206,-1.3916518269999998,False,2021-03-07 06:12,25.7 secs,Mapbox Satellite,,POINT(28.700166206 -1.391651827),Non-crop,fairly confident
386,139241768,540532690,29.58676148,-1.869021614,False,2021-03-07 06:13,43.2 secs,Mapbox Satellite,,POINT(29.58676148 -1.869021614),Non-crop,fairly confident
387,139241769,540532691,29.642359446999997,-2.8114954389999998,False,2021-03-07 06:13,8.1 secs,Mapbox Satellite,,POINT(29.642359447 -2.811495439),Cropland,fairly confident
388,139241770,540532692,30.380127126999998,-2.553910695,False,2021-03-07 06:13,14.2 secs,Mapbox Satellite,,POINT(30.380127127 -2.553910695),Non-crop,slightly confident
389,139241771,540532693,29.851276583,-1.287850478,False,2021-03-07 06:14,12.0 secs,Mapbox Satellite,,POINT(29.851276583 -1.287850478),Non-crop,fairly confident
390,139241772,540532694,29.121414078,-0.8704504999999999,False,2021-03-07 06:14,10.4 secs,Mapbox Satellite,,POINT(29.121414078 -0.8704505),Non-crop,slightly confident
391,139241773,540532695,28.749475966,-2.23515459,False,2021-03-07 06:14,11.9 secs,Mapbox Satellite,,POINT(28.749475966 -2.23515459),Non-crop,completely confident
392,139241774,540532696,29.695082804000002,-1.232984444,False,2021-03-07 06:14,11.2 secs,Mapbox Satellite,,POINT(29.695082804 -1.232984444),Cropland,fairly confident
393,139241775,540532697,30.324708823,-2.493699952,False,2021-03-07 06:14,11.8 secs,Mapbox Satellite,,POINT(30.324708823 -2.493699952),Cropland,completely confident
394,139241776,540532698,28.541996134,-3.021577293,False,2021-03-07 06:14,4.6 secs,Mapbox Satellite,,POINT(28.541996134 -3.021577293),Non-crop,completely confident
395,139241777,540532699,29.53799071,-2.3405172380000003,False,2021-03-07 06:15,15.4 secs,Mapbox Satellite,,POINT(29.53799071 -2.340517238),Non-crop,fairly confident
396,139241778,540532700,31.007417525999998,-3.019424331,False,2021-03-07 06:15,18.7 secs,Mapbox Satellite,,POINT(31.007417526 -3.019424331),Non-crop,fairly confident
397,139241779,540532701,28.432596830999998,-1.49562821,False,2021-03-07 06:15,6.8 secs,Mapbox Satellite,,POINT(28.432596831 -1.49562821),Non-crop,completely confident
398,139241780,540532702,30.535781915999998,-1.024826485,False,2021-03-07 06:16,21.3 secs,Mapbox Satellite,,POINT(30.535781916 -1.024826485),Non-crop,slightly confident
399,139241781,540532703,30.748292314,-1.337865755,False,2021-03-07 06:16,27.3 secs,Mapbox Satellite,,POINT(30.748292314 -1.337865755),Non-crop,slightly confident
400,139241782,540532704,29.376407039,-2.129784379,False,2021-03-07 06:16,9.0 secs,Mapbox Satellite,,POINT(29.376407039 -2.129784379),Non-crop,slightly confident
401,139241783,540532705,30.74919063,-1.7593180169999998,False,2021-03-07 06:17,49.3 secs,Mapbox Satellite,,POINT(30.74919063 -1.759318017),Cropland,fairly confident
402,139241784,540532706,29.012014775,-1.554439271,False,2021-03-07 06:17,16.6 secs,Mapbox Satellite,,POINT(29.012014775 -1.554439271),Cropland,fairly confident
403,139241785,540532707,30.059115742,-1.920997876,False,2021-03-07 06:17,9.9 secs,Mapbox Satellite,,POINT(30.059115742 -1.920997876),Non-crop,slightly confident
404,139241786,540532708,30.11363573,-1.289826271,False,2021-03-07 06:18,9.6 secs,Mapbox Satellite,,POINT(30.11363573 -1.289826271),Cropland,slightly confident
405,139241787,540532709,30.59120022,-1.6537385009999999,False,2021-03-07 06:18,5.4 secs,Mapbox Satellite,,POINT(30.59120022 -1.653738501),Cropland,completely confident
406,139241788,540532710,29.901664321,-2.546013349,False,2021-03-07 06:18,12.8 secs,Mapbox Satellite,,POINT(29.901664321 -2.546013349),Cropland,fairly confident
407,139241789,540532711,28.853485377,-2.973770345,False,2021-03-07 06:18,19.6 secs,Mapbox Satellite,,POINT(28.853485377 -2.973770345),Non-crop,fairly confident
408,139241790,540532712,29.95977757,-2.659068826,False,2021-03-07 06:19,32.4 secs,Mapbox Satellite,,POINT(29.95977757 -2.659068826),Cropland,slightly confident
409,139241791,540532713,29.430208375,-1.9690223080000002,False,2021-03-07 06:19,24.2 secs,Mapbox Satellite,,POINT(29.430208375 -1.969022308),Cropland,slightly confident
410,139241792,540532714,28.74678102,-0.867755864,False,2021-03-07 06:19,7.9 secs,Mapbox Satellite,,POINT(28.74678102 -0.867755864),Non-crop,completely confident
411,139241793,540532715,30.066841253000003,-1.5555168519999998,False,2021-03-07 06:20,14.1 secs,Mapbox Satellite,,POINT(30.066841253 -1.555516852),Non-crop,completely confident
412,139241794,540532716,30.586708644,-0.976422424,False,2021-03-07 06:20,12.4 secs,Mapbox Satellite,,POINT(30.586708644 -0.976422424),Non-crop,slightly confident
413,139241795,540532717,29.376227376,-2.868640095,False,2021-03-07 06:20,11.9 secs,Mapbox Satellite,,POINT(29.376227376 -2.868640095),Non-crop,slightly confident
414,139241796,540532718,29.959597907,-1.601754783,False,2021-03-07 06:20,15.2 secs,Mapbox Satellite,,POINT(29.959597907 -1.601754783),Cropland,fairly confident
415,139241797,540532719,29.225064162,-1.654456854,False,2021-03-07 06:20,8.5 secs,Mapbox Satellite,,POINT(29.225064162 -1.654456854),Non-crop,completely confident
416,139241798,540532720,30.535063264,-2.9691053860000003,False,2021-03-07 06:21,26.0 secs,Mapbox Satellite,,POINT(30.535063264 -2.969105386),Non-crop,slightly confident
417,139241799,540532721,29.015608037,-1.022491238,False,2021-03-07 06:25,241.4 secs,Mapbox Satellite,,POINT(29.015608037 -1.022491238),Non-crop,slightly confident
418,139241800,540532722,28.537324894,-2.652069492,False,2021-03-07 06:33,482.4 secs,Mapbox Satellite,,POINT(28.537324894 -2.652069492),Cropland,fairly confident
419,139241801,540532723,29.907593201999997,-2.285682642,False,2021-03-07 06:36,166.4 secs,Planet Monthly Mosaics,,POINT(29.907593202 -2.285682642),Cropland,completely confident
420,139241802,540532724,30.269649846,-0.764116303,False,2021-03-07 06:36,46.4 secs,Mapbox Satellite,,POINT(30.269649846 -0.764116303),Cropland,slightly confident
421,139241803,540532725,29.168567880999998,-2.7579370880000003,False,2021-03-07 06:38,98.1 secs,Mapbox Satellite,,POINT(29.168567881 -2.757937088),Non-crop,slightly confident
422,139241804,540532726,30.330278378000003,-1.600677225,False,2021-03-07 06:39,77.2 secs,Mapbox Satellite,,POINT(30.330278378 -1.600677225),Cropland,fairly confident
423,139241805,540532727,28.701423848,-0.924245235,False,2021-03-07 06:40,9.5 secs,Mapbox Satellite,,POINT(28.701423848 -0.924245235),Non-crop,completely confident
424,139241806,540532728,29.48221308,-1.8121953430000002,False,2021-03-07 06:40,39.9 secs,Mapbox Satellite,,POINT(29.48221308 -1.812195343),Non-crop,fairly confident
425,139241807,540532729,29.692208195,-1.083468794,False,2021-03-07 06:41,20.2 secs,Mapbox Satellite,,POINT(29.692208195 -1.083468794),Non-crop,completely confident
426,139241808,540532730,30.06019372,-1.024826485,False,2021-03-07 06:41,30.4 secs,Mapbox Satellite,,POINT(30.06019372 -1.024826485),Non-crop,fairly confident
427,139241809,540532731,30.27342277,-1.129356397,False,2021-03-07 06:41,23.6 secs,Mapbox Satellite,,POINT(30.27342277 -1.129356397),Cropland,completely confident
428,139241810,540532732,29.638406859,-1.08275027,False,2021-03-08 00:59,65832.4 secs,Mapbox Satellite,,POINT(29.638406859 -1.08275027),Non-crop,somewhat confident
429,139241811,540532733,30.690179065,-1.027700632,False,2021-03-08 00:59,31.8 secs,Planet Monthly Mosaics,,POINT(30.690179065 -1.027700632),Non-crop,fairly confident
430,139241812,540532734,29.962472516,-1.237474976,False,2021-03-08 00:59,13.8 secs,Mapbox Satellite,,POINT(29.962472516 -1.237474976),Cropland,completely confident
431,139241813,540532735,28.534989274,-2.132477461,False,2021-03-08 01:00,6.4 secs,Mapbox Satellite,,POINT(28.534989274 -2.132477461),Non-crop,completely confident
432,139241814,540532736,28.43133919,-2.4460514669999998,False,2021-03-08 01:00,6.6 secs,Mapbox Satellite,,POINT(28.43133919 -2.446051467),Non-crop,completely confident
433,139241815,540532737,29.540865319,-1.3445114669999998,False,2021-03-08 01:00,16.5 secs,Planet Monthly Mosaics,,POINT(29.540865319 -1.344511467),Non-crop,completely confident
434,139241816,540532738,29.485806341,-1.1361822590000001,False,2021-03-08 01:03,213.6 secs,Planet Monthly Mosaics,,POINT(29.485806341 -1.136182259),Non-crop,fairly confident
435,139241817,540532739,29.328714246999997,-1.078259492,False,2021-03-08 01:04,30.7 secs,Mapbox Satellite,,POINT(29.328714247 -1.078259492),Non-crop,fairly confident
436,139241818,540532740,30.171389653000002,-1.4985018380000001,False,2021-03-08 01:05,56.8 secs,Planet Monthly Mosaics,,POINT(30.171389653 -1.498501838),Non-crop,fairly confident
437,139241819,540532741,30.69808424,-2.28909352,False,2021-03-08 01:06,41.0 secs,Planet Monthly Mosaics,,POINT(30.69808424 -2.28909352),Non-crop,slightly confident
438,139241820,540532742,29.801607498000003,-2.288734481,False,2021-03-08 01:06,22.6 secs,Planet Monthly Mosaics,,POINT(29.801607498 -2.288734481),Non-crop,fairly confident
439,139241821,540532743,30.63997099,-2.17780255,False,2021-03-08 01:06,13.4 secs,Planet Monthly Mosaics,,POINT(30.63997099 -2.17780255),Non-crop,fairly confident
440,139241822,540532744,29.692028532,-1.237474976,False,2021-03-08 01:06,12.2 secs,Mapbox Satellite,,POINT(29.692028532 -1.237474976),Non-crop,completely confident
441,139241823,540532745,30.378510159,-1.393088707,False,2021-03-08 01:07,8.4 secs,Mapbox Satellite,,POINT(30.378510159 -1.393088707),Cropland,fairly confident
442,139241824,540532746,29.749423129,-2.757398723,False,2021-03-08 01:21,859.0 secs,Planet Monthly Mosaics,,POINT(29.749423129 -2.757398723),Cropland,slightly confident
443,139241825,540532747,28.588071958,-2.598863056,False,2021-03-08 01:21,18.1 secs,Mapbox Satellite,,POINT(28.588071958 -2.598863056),Non-crop,fairly confident
444,139241826,540532748,30.584193361,-2.237308905,False,2021-03-08 01:22,24.7 secs,Planet Monthly Mosaics,,POINT(30.584193361 -2.237308905),Cropland,fairly confident
445,139241827,540532749,29.487962298000003,-1.869021614,False,2021-03-08 01:45,1419.0 secs,Planet Monthly Mosaics,,POINT(29.487962298 -1.869021614),Non-crop,slightly confident
446,139241828,540532750,28.856719312,-1.188715138,False,2021-03-08 14:27,45732.0 secs,Mapbox Satellite,,POINT(28.856719312 -1.188715138),Non-crop,fairly confident
447,139241829,540532751,28.903873114,-1.182069028,False,2021-03-08 14:28,12.5 secs,Mapbox Satellite,,POINT(28.903873114 -1.182069028),Non-crop,fairly confident
448,139241830,540532752,28.852048072,-1.500297854,False,2021-03-08 14:28,6.3 secs,Mapbox Satellite,,POINT(28.852048072 -1.500297854),Cropland,fairly confident
449,139241831,540532753,29.165513609,-1.920638752,False,2021-03-08 14:28,6.2 secs,Mapbox Satellite,,POINT(29.165513609 -1.920638752),Non-crop,completely confident
450,139241832,540532754,30.11776798,-1.867225938,False,2021-03-08 14:28,8.9 secs,Mapbox Satellite,,POINT(30.11776798 -1.867225938),Cropland,fairly confident
451,139241833,540532755,30.959904397,-1.3911129969999998,False,2021-03-08 17:10,9723.1 secs,Mapbox Satellite,,POINT(30.959904397 -1.391112997),Non-crop,fairly confident
452,139241834,540532756,28.752889564,-2.1848043319999997,False,2021-03-08 17:10,7.7 secs,Mapbox Satellite,,POINT(28.752889564 -2.184804332),Non-crop,completely confident
453,139241835,540532757,28.857437964000002,-1.288748566,False,2021-03-08 17:10,4.7 secs,Mapbox Satellite,,POINT(28.857437964 -1.288748566),Cropland,fairly confident
454,139241836,540532758,30.796344431999998,-2.757039812,False,2021-03-08 17:11,22.4 secs,Mapbox Satellite,,POINT(30.796344432 -2.757039812),Non-crop,slightly confident
455,139241837,540532759,30.538836188,-1.447951154,False,2021-03-08 17:11,5.0 secs,Mapbox Satellite,,POINT(30.538836188 -1.447951154),Cropland,completely confident
456,139241838,540532760,28.9112393,-1.443281401,False,2021-03-08 17:11,5.3 secs,Mapbox Satellite,,POINT(28.9112393 -1.443281401),Cropland,completely confident
457,139241839,540532761,30.274321085,-2.549603058,False,2021-03-08 17:11,16.6 secs,Planet Monthly Mosaics,,POINT(30.274321085 -2.549603058),Cropland,fairly confident
