,lon,lat,crop,collection_date,year
195,124.00382069653172,45.85685722158224,Non-crop,2021-04-06 15:26,2017
196,126.16265198732764,41.3679757468372,Non-crop,2021-04-06 16:35,2017
197,122.41775523089036,45.78085974854572,Crop,2021-04-06 16:36,2017
198,126.03167761890305,44.22569632867809,Crop,2021-04-06 16:36,2017
199,127.16265656160942,43.56148200760013,Non-crop,2021-04-06 16:36,2017
200,123.96339650874634,43.87831780830908,Crop,2021-04-06 16:38,2017
201,126.30000439426952,44.37472683431351,Crop,2021-04-06 16:38,2017
202,125.09733989189034,43.76602839779415,Crop,2021-04-06 16:39,2017
203,125.59347942330952,42.90256774669851,Crop,2021-04-06 16:39,2017
204,124.4464206370174,44.074420034832364,Non-crop,2021-04-06 16:39,2017
205,122.80061720498207,45.11619626982572,Non-crop,2021-04-06 16:40,2017
206,125.90285920716028,43.651133872955256,Crop,2021-04-06 16:41,2017
207,125.54622803936483,41.642051740022055,Non-crop,2021-04-06 16:41,2017
208,125.83332960416942,41.5956986713615,Crop,2021-04-06 16:42,2017
209,124.03948381331124,43.82549686960286,Crop,2021-04-06 16:42,2017
210,123.96788808516696,45.712228460838986,Non-crop,2021-04-06 16:42,2017
212,126.78814891966002,42.605045724598135,Non-crop,2021-04-06 16:42,2017
213,126.49835240900312,45.00193056568572,Crop,2021-04-06 16:43,2017
214,126.0473981363751,45.01792057774305,Crop,2021-04-06 16:43,2017
215,123.98612388543457,45.63605132474567,Crop,2021-04-06 16:43,2017
216,125.57389615011574,44.41964259851949,Crop,2021-04-06 16:43,2017
217,123.5294203949882,45.90213231190185,Non-crop,2021-04-06 16:44,2017
218,126.67289506870748,42.19810890089201,Non-crop,2021-04-06 16:44,2017
219,126.3487829141972,43.29378405293254,Non-crop,2021-04-06 16:44,2017
220,123.91336034742088,44.84706101070353,Crop,2021-04-06 16:44,2017
221,126.8901077044076,44.905451504171296,Crop,2021-04-06 18:13,2017
222,127.3081836376368,43.73090427018508,Crop,2021-04-06 18:13,2017
223,124.5638304446518,44.73036985529641,Crop,2021-04-06 18:13,2017
224,124.70854903692344,44.84957629349908,Crop,2021-04-06 18:13,2017
225,123.97705090106496,45.72758965219744,Non-crop,2021-04-06 18:14,2017
226,125.93807316629776,44.40535938550197,Crop,2021-04-06 18:20,2017
227,125.0827871842876,43.63846762744918,Crop,2021-04-06 18:24,2017
228,123.08691028603096,45.07271781007433,Crop,2021-04-06 18:40,2017
229,127.86882220645576,41.797190789589486,Non-crop,2021-04-06 19:01,2017
230,127.6840387525124,42.67439566453216,Non-crop,2021-04-06 19:01,2017
231,124.48594650951864,45.0446005416814,Crop,2021-04-06 19:01,2017
232,124.12060168346724,45.077209386494935,Crop,2021-04-06 19:02,2017
233,127.8060299680958,42.72847424463614,Non-crop,2021-04-06 19:02,2017
234,128.02791384327332,43.13891449795034,Non-crop,2021-04-06 19:02,2017
235,125.27736227482792,43.73297039533856,Non-crop,2021-04-06 19:03,2017
236,124.01990054011743,44.86484765332909,Crop,2021-04-06 19:03,2017
237,124.7217542716,45.45054921857499,Crop,2021-04-06 19:04,2017
238,125.46214572877128,41.643668707533465,Non-crop,2021-04-06 19:05,2017
239,126.64917954520676,45.02349013250459,Crop,2021-04-06 19:05,2017
240,123.34508609868688,44.66919458444787,Crop,2021-04-06 19:05,2017
241,125.049729181832,44.44677172009989,Crop,2021-04-06 19:06,2017
242,127.65915541914228,41.71059319620038,Non-crop,2021-04-06 19:06,2017
243,127.64684849974984,42.29665408755992,Non-crop,2021-04-06 19:06,2017
244,127.35076378210408,42.34776822722632,Non-crop,2021-04-06 19:06,2017
245,124.91480222615728,43.60406215206741,Non-crop,2021-04-06 19:06,2017
246,126.18789464681142,43.22829686872023,Non-crop,2021-04-06 19:06,2017
247,126.21152033878371,44.40535938550197,Crop,2021-04-06 19:07,2017
248,125.1540235863183,43.44955192319885,Crop,2021-04-06 19:07,2017
249,128.26506907828087,42.47640697591222,Non-crop,2021-04-06 19:07,2017
250,123.4186581204563,45.13712701594571,Non-crop,2021-04-06 19:08,2017
251,125.6646259938118,41.48251094556244,Non-crop,2021-04-06 19:09,2017
252,125.40986377923552,43.32998615888256,Crop,2021-04-06 19:09,2017
253,128.34124621437422,44.35972496906871,Non-crop,2021-04-06 19:10,2017
254,122.07747340126588,45.66425842466702,Crop,2021-04-06 19:10,2017
255,129.0962802106766,43.03956082752673,Non-crop,2021-04-06 19:10,2017
257,125.33314765397172,44.51728946990327,Crop,2021-04-06 19:10,2017
258,125.2472687128099,44.83529308048156,Crop,2021-04-06 19:11,2017
259,123.32262821658392,44.99267791825929,Non-crop,2021-04-06 19:11,2017
260,126.71215144662357,42.36798032111901,Non-crop,2021-04-06 19:11,2017
261,126.40106486373296,41.38737935697417,Non-crop,2021-04-06 19:11,2017
262,123.63955384882128,43.420087181879744,Crop,2021-04-06 19:21,2017
263,124.61108182859653,44.98270661860557,Non-crop,2021-04-06 19:22,2017
264,125.35686317747243,44.7347716001886,Crop,2021-04-06 19:23,2017
265,122.1818576372806,45.00929675101551,Non-crop,2021-04-06 19:23,2017
266,122.82756666350568,44.4498259920659,Crop,2021-04-06 19:24,2017
267,125.28832172129414,44.39987966226885,Crop,2021-04-06 19:25,2017
269,127.86343231475104,43.31112153791605,Non-crop,2021-04-06 19:26,2017
270,123.88551257361316,43.81840017885831,Non-crop,2021-04-06 19:26,2017
271,123.69408158656734,45.80601257650107,Non-crop,2021-04-06 19:27,2017
272,129.73857563882206,43.527076532218366,Non-crop,2021-04-06 19:27,2017
273,122.22228182506596,45.80026335868271,Non-crop,2021-04-06 19:28,2017
274,126.27557021854147,42.11501473711096,Non-crop,2021-04-06 19:28,2017
275,127.07551997904984,43.95817803706731,Non-crop,2021-04-06 19:28,2017
276,124.18141762820213,44.663984355799975,Crop,2021-04-06 19:28,2017
277,129.353018718878,43.56516510026504,Non-crop,2021-04-06 19:29,2017
278,125.07389386297484,43.78812695378349,Crop,2021-04-06 19:29,2017
280,127.70865259129724,41.48745167962509,Non-crop,2021-04-06 19:29,2017
281,122.60361666317468,45.00148140804367,Non-crop,2021-04-06 19:30,2017
282,128.53276703294847,42.19981569993183,Non-crop,2021-04-06 19:30,2017
283,125.84401955605044,44.96339283999699,Crop,2021-04-06 19:30,2017
284,124.67549103446784,43.922694583344594,Crop,2021-04-06 19:30,2017
285,125.37986004874594,44.386674427592304,Crop,2021-04-06 19:31,2017
286,128.3316342408341,43.80384747125558,Non-crop,2021-04-06 19:31,2017
287,125.59949813571312,45.252830024540295,Crop,2021-04-06 19:31,2017
288,123.97004404184884,44.1250850168567,Crop,2021-04-06 19:31,2017
289,127.19050433541716,42.0116186479088,Non-crop,2021-04-06 19:32,2017
290,129.83756998313203,43.97488670135192,Non-crop,2021-04-06 19:32,2017
291,125.94534952009914,41.648339947010896,Non-crop,2021-04-06 19:32,2017
292,128.05522262791058,41.6227379614135,Non-crop,2021-04-06 19:33,2017
294,125.59294043413908,45.30430349032034,Crop,2021-04-06 19:33,2017
295,123.20620655576202,45.032922442987854,Crop,2021-04-06 19:34,2017
296,123.7872368815305,43.85765655677433,Crop,2021-04-06 19:34,2017
297,124.33089729147962,45.02843086656725,Non-crop,2021-04-06 19:34,2017
298,124.09275390965952,45.72749982066902,Crop,2021-04-06 19:35,2017
299,125.34913766602904,44.54037617270513,Crop,2021-04-06 19:35,2017
300,122.85649241565432,45.81724151755256,Crop,2021-04-06 19:35,2017
301,123.07190842078616,45.420096330443336,Crop,2021-04-06 19:35,2017
302,125.06778531904284,44.8642188326302,Crop,2021-04-06 19:36,2017
303,123.95755745939954,44.04567394574054,Crop,2021-04-06 19:36,2017
304,125.4270216011622,41.72855950188275,Non-crop,2021-04-06 19:36,2017
305,129.70048707077535,43.656164438546334,Non-crop,2021-04-06 19:36,2017
306,127.25904579159544,42.20682255914797,Non-crop,2021-04-06 20:04,2017
307,123.508220154283,45.91237310614081,Non-crop,2021-04-06 21:51,2017
308,129.5192968779685,42.70233326986828,Non-crop,2021-04-06 21:52,2017
309,125.35452755773372,43.41856004589673,Crop,2021-04-06 21:52,2017
310,125.52511763018803,41.767187059099896,Non-crop,2021-04-06 21:53,2017
311,124.1751294212133,44.03148056425146,Crop,2021-04-06 21:54,2017
312,123.47641979322516,46.19300680089974,Crop,2021-04-06 21:54,2017
313,124.26792539006284,44.65410288767466,Crop,2021-04-06 21:55,2017
314,127.66050289206848,43.548366604452,Non-crop,2021-04-06 21:55,2017
315,123.91982821746652,43.7138362797868,Crop,2021-04-06 21:55,2017
316,126.19660830506734,44.4017661243655,Non-crop,2021-04-06 21:56,2017
317,125.61126606593513,42.55474006868744,Non-crop,2021-04-06 21:56,2017
318,124.76406492148205,43.49087442626835,Non-crop,2021-04-06 21:57,2017
319,125.0728158846339,45.07837719636429,Crop,2021-04-06 21:57,2017
320,129.17632010249167,42.96580914270052,Non-crop,2021-04-06 21:58,2017
321,127.46736510598274,43.54423435414505,Crop,2021-04-06 21:58,2017
322,125.02915776182569,43.75929103316326,Crop,2021-04-06 21:58,2017
323,125.9381629978262,41.67627755234701,Non-crop,2021-04-06 22:00,2017
324,127.83809982373889,41.9311295984517,Non-crop,2021-04-06 22:00,2017
325,125.14063868858491,44.59400559516706,Crop,2021-04-06 22:00,2017
326,124.07703339218746,43.595707819925096,Crop,2021-04-06 22:01,2017
328,125.78248495908826,41.357824784126656,Non-crop,2021-04-06 22:03,2017
329,125.98676185469706,42.506141211816576,Crop,2021-04-06 22:04,2017
330,130.12826480907307,43.5055169653995,Non-crop,2021-04-06 22:04,2017
331,126.54991570631157,44.69596437991463,Crop,2021-04-06 22:04,2017
332,124.45540378985856,44.08861341632144,Crop,2021-04-06 22:04,2017
333,123.90302972165352,43.89305017896864,Crop,2021-04-06 22:05,2017
334,125.5977913366733,42.0085643759428,Crop,2021-04-06 22:06,2017
335,126.58126690972732,43.17035553289452,Crop,2021-04-06 22:07,2017
336,123.1826706953181,45.56526408035705,Crop,2021-04-06 22:08,2017
337,131.00025945536785,43.0145876626282,Non-crop,2021-04-06 22:09,2017
338,126.76488255380131,43.65778140605776,Non-crop,2021-04-06 22:09,2017
339,125.87249615055704,44.12625282672607,Crop,2021-04-06 22:09,2017
340,123.14125836072016,45.45746624626271,Crop,2021-04-06 22:09,2017
341,124.61278862763628,43.6889529464167,Crop,2021-04-06 22:10,2017
342,125.7285860420411,44.901858243034816,Crop,2021-04-06 22:10,2017
343,126.77979458751774,44.743754753029776,Crop,2021-04-06 22:11,2017
344,122.87607568884808,45.74600511552188,Crop,2021-04-06 22:11,2017
345,126.84070036378102,44.57406299585961,Crop,2021-04-06 22:11,2017
346,125.95568014586652,42.02689000773883,Non-crop,2021-04-06 22:11,2017
347,124.12158983027976,43.854961610921976,Crop,2021-04-06 22:11,2017
348,127.00958363719548,41.91487009180913,Non-crop,2021-04-06 22:12,2017
349,123.5406493360397,44.243842297417295,Crop,2021-04-06 22:12,2017
350,129.55406167946393,42.70871130838552,Crop,2021-04-06 22:13,2017
351,126.2533818310237,44.30295144311236,Crop,2021-04-06 22:13,2017
352,125.08494314096951,43.786869312385726,Crop,2021-04-06 22:14,2017
353,131.1501882762874,43.1235533065919,Non-crop,2021-04-06 22:15,2017
354,126.62258941279684,44.76845842334307,Crop,2021-04-06 22:15,2017
355,126.1042614938599,44.10963399396985,Crop,2021-04-06 22:16,2017
357,126.80683387756972,43.02734373966271,Crop,2021-04-06 22:17,2017
358,125.07685830341242,43.80160168304528,Crop,2021-04-06 22:17,2017
359,123.99546636438936,44.55277292362599,Crop,2021-04-06 22:18,2017
360,125.7028942249153,45.033820758271965,Crop,2021-04-06 22:18,2017
361,127.5458778618148,41.46247851472658,Crop,2021-04-06 22:18,2017
362,123.43410914334314,44.506958844135895,Crop,2021-04-06 22:19,2017
363,126.01245367182288,43.91478940884434,Crop,2021-04-06 22:20,2017
364,129.162216552531,43.20592881814566,Non-crop,2021-04-06 22:20,2017
365,124.16300216487768,44.413983212229525,Crop,2021-04-06 22:21,2017
366,128.6188256371671,42.19262917765887,Non-crop,2021-04-06 22:21,2017
367,126.45217900339937,42.18086124743692,Non-crop,2021-04-06 22:21,2017
369,124.89423080615094,44.48917220151033,Crop,2021-04-06 22:22,2017
370,125.50023429681792,43.16523513577505,Non-crop,2021-04-06 22:22,2017
371,124.0624806845847,45.37536022929419,Crop,2021-04-06 22:22,2017
372,125.97382611460574,43.60738591861864,Crop,2021-04-06 22:23,2017
373,123.57640228434768,43.477130202421314,Crop,2021-04-06 22:23,2017
374,122.18392376243403,45.15123056590638,Non-crop,2021-04-06 22:23,2017
375,126.14926708959425,42.05473778154654,Non-crop,2021-04-06 22:23,2017
376,126.2435003628984,43.53632917964479,Non-crop,2021-04-06 22:23,2017
377,123.60155511230302,45.6874349589973,Crop,2021-04-06 22:24,2017
379,127.63642804245406,41.75919205307123,Non-crop,2021-04-06 22:24,2017
380,126.70487509282216,44.79468922963935,Crop,2021-04-06 22:24,2017
381,124.61683104641484,45.1446728643323,Crop,2021-04-06 22:25,2017
382,126.64540662101346,43.76216564207243,Crop,2021-04-06 22:25,2017
383,124.18761600366255,44.05151299508732,Crop,2021-04-06 22:25,2017
384,123.0427131740523,45.728308304424736,Crop,2021-04-06 22:25,2017
386,124.26666774866506,43.6611950041374,Crop,2021-04-06 22:26,2017
387,129.4662962762054,43.18490824049727,Non-crop,2021-04-06 22:27,2017
388,124.86269993967834,44.25201696650279,Crop,2021-04-06 22:28,2017
389,125.8212023478338,44.75480403102446,Crop,2021-04-06 22:29,2017
390,127.87133748925132,42.46922045363927,Non-crop,2021-04-06 22:29,2017
392,126.4774216628831,43.00147225948006,Non-crop,2021-04-06 22:30,2017
393,128.8173533149575,43.152389227212126,Non-crop,2021-04-06 22:30,2017
394,124.02915318754388,43.65086437837002,Crop,2021-04-06 22:31,2017
395,123.82658309097492,44.70351022830124,Crop,2021-04-06 22:31,2017
396,126.13660084408818,42.481796867616936,Non-crop,2021-04-06 22:31,2017
398,127.8912800885588,41.64744163172677,Non-crop,2021-04-06 22:31,2017
399,122.580350297316,45.31741889346848,Crop,2021-04-06 22:32,2017
400,125.90258971257504,44.456204030583145,Non-crop,2021-04-06 22:33,2017
401,128.92236637167107,42.01709837114194,Non-crop,2021-04-06 22:33,2017
402,124.14764097351924,44.57666811018356,Non-crop,2021-04-06 22:35,2017
403,126.05449482711964,43.83843260969417,Crop,2021-04-06 22:35,2017
404,125.9149864634959,43.839959745677184,Crop,2021-04-06 22:35,2017
405,122.9156913928778,44.54226263480179,Crop,2021-04-06 22:35,2017
406,128.6659871895834,43.29405354751778,Non-crop,2021-04-06 22:36,2017
407,125.4306148622987,44.39547791737666,Crop,2021-04-06 22:36,2017
408,123.20935065925644,44.87338164852824,Crop,2021-04-06 22:37,2017
409,124.21187051633376,43.4243990952435,Crop,2021-04-06 22:38,2017
410,125.81482430931658,43.140621296990176,Non-crop,2021-04-06 22:38,2017
411,125.3376392303923,42.95844295737074,Crop,2021-04-06 22:39,2017
412,124.9939438026882,45.10092490999569,Crop,2021-04-06 22:39,2017
413,126.34788459891308,43.91236395757721,Crop,2021-04-06 22:39,2017
414,123.87625992618676,46.118805958431466,Crop,2021-04-06 22:40,2017
415,126.9555948886199,43.22667990120881,Non-crop,2021-04-06 22:40,2017
416,127.44868014807308,41.81632490514124,Non-crop,2021-04-06 22:40,2017
417,123.36709482314784,45.67791281698564,Crop,2021-04-06 22:41,2017
418,123.96573212848504,43.80815938461936,Crop,2021-04-06 22:41,2017
419,123.84634602722556,43.54881576209406,Crop,2021-04-06 22:41,2017
420,124.86512539094548,45.04900228657358,Crop,2021-04-06 22:41,2017
421,124.95729253909612,44.58628008372364,Crop,2021-04-06 22:42,2017
422,123.22327454616033,44.46231257451516,Crop,2021-04-06 22:42,2017
423,126.1825945866351,41.31039373712514,Non-crop,2021-04-06 22:42,2017
424,131.2428944136085,43.46823688110855,Non-crop,2021-04-07 13:03,2017
425,128.01848153279008,42.36851931028946,Non-crop,2021-04-07 13:03,2017
426,126.17720469493038,43.83016810908028,Crop,2021-04-07 13:03,2017
427,128.26956065470148,42.30150499009416,Non-crop,2021-04-07 13:03,2017
428,127.19041450388872,43.89224169521293,Non-crop,2021-04-07 13:04,2017
429,127.61612611703296,44.22794211688839,Non-crop,2021-04-07 13:04,2017
430,123.39323579791572,44.07963026348026,Crop,2021-04-07 13:04,2017
431,123.11933946778768,45.07954500623365,Crop,2021-04-07 13:05,2017
432,128.53159922307913,44.06983862688335,Non-crop,2021-04-07 13:06,2017
433,126.0960868247744,41.19711617979768,Non-crop,2021-04-07 13:06,2017
434,125.85812310601116,44.85559500590266,Crop,2021-04-07 13:06,2017
435,123.3637710565966,45.994479123109336,Crop,2021-04-07 13:07,2017
436,123.08610180227528,45.59401016944888,Crop,2021-04-07 13:07,2017
437,122.62230162108436,45.16749007254894,Crop,2021-04-07 13:07,2017
438,128.13346588915738,42.04216136756886,Non-crop,2021-04-07 13:07,2017
439,125.21187509061558,43.8047457865397,Non-crop,2021-04-07 13:08,2017
440,126.95855932905752,44.85721197341408,Crop,2021-04-07 13:08,2017
441,124.52888598009952,44.8047503608215,Crop,2021-04-07 13:08,2017
442,130.5261286484096,43.36762556928715,Non-crop,2021-04-07 13:08,2017
443,123.65293874655464,46.255439713146046,Crop,2021-04-07 13:08,2017
444,123.86449199596478,45.62563086744988,Crop,2021-04-07 13:09,2017
445,124.8591965100703,44.12616299519765,Crop,2021-04-07 13:09,2017
446,124.9496568591811,44.28570378965727,Non-crop,2021-04-07 13:10,2017
447,123.18527580964204,45.75804254032909,Non-crop,2021-04-07 13:10,2017
448,123.26154277726378,45.89395764281637,Non-crop,2021-04-07 13:11,2017
449,125.94678682455374,41.23313862269086,Non-crop,2021-04-07 13:11,2017
450,123.52142538895956,44.99070162463424,Crop,2021-04-07 13:11,2017
451,123.28166503962804,45.140810108610594,Non-crop,2021-04-07 13:11,2017
452,124.59895457226088,43.56220065982743,Non-crop,2021-04-07 13:12,2017
453,125.02754079431426,44.08690661728163,Crop,2021-04-07 13:12,2017
455,124.47669386209223,44.92593309264922,Crop,2021-04-07 13:12,2017
456,128.80001582997403,42.41810631397287,Non-crop,2021-04-07 13:12,2017
457,124.74789524636786,45.39090108370946,Crop,2021-04-07 13:13,2017
458,124.49205505345064,43.472009805301845,Crop,2021-04-07 13:13,2017
459,127.899185263059,43.55743958882161,Crop,2021-04-07 13:13,2017
460,122.67763784258612,44.46842111844717,Crop,2021-04-07 13:14,2017
461,129.24378358032902,42.97838555667818,Non-crop,2021-04-07 13:14,2017
462,122.40275336564558,45.274479422887566,Crop,2021-04-07 13:15,2017
463,126.58575848614792,44.72992069765434,Crop,2021-04-07 13:15,2017
464,124.38695216520864,44.86116456066421,Crop,2021-04-07 13:15,2017
465,125.13623694369272,44.54226263480179,Crop,2021-04-07 13:15,2017
467,128.21718887363727,42.76755095949535,Crop,2021-04-07 13:16,2017
468,127.74009362624145,44.0101006604894,Non-crop,2021-04-07 13:20,2017
469,125.27763176941316,44.35029265858545,Crop,2021-04-07 13:21,2017
470,125.5023902534998,43.12220583366572,Non-crop,2021-04-07 14:19,2017
471,124.38479620852678,43.33914897478057,Crop,2021-04-07 13:21,2017
472,128.9170663114948,42.842650117247736,Non-crop,2021-04-07 13:21,2017
473,125.42998604159978,44.67665060130607,Non-crop,2021-04-07 13:21,2017
474,127.52377930582546,43.46697923971077,Non-crop,2021-04-07 13:21,2017
475,126.69526311928207,42.2265854953986,Non-crop,2021-04-07 13:22,2017
476,125.72750806370016,44.64206546286746,Crop,2021-04-07 13:22,2017
477,123.00525342670448,44.97525060174738,Crop,2021-04-07 13:23,2017
479,129.4482401389946,42.80474121225789,Crop,2021-04-07 13:23,2017
481,125.92747304594516,44.67170986724341,Crop,2021-04-07 13:24,2017
482,130.75259393153613,43.146909503979,Non-crop,2021-04-07 13:28,2017
483,122.49267472558591,45.31966468167877,Crop,2021-04-07 13:28,2017
484,125.67612442944854,44.53094386222188,Non-crop,2021-04-07 13:28,2017
485,125.35587503065994,44.55753399463182,Crop,2021-04-07 13:29,2017
486,125.4978088455508,45.02384945861824,Crop,2021-04-07 13:31,2017
487,122.89341317383165,45.943724309556586,Non-crop,2021-04-07 13:31,2017
488,125.28850138435098,44.16577869922732,Crop,2021-04-07 13:31,2017
489,128.68143821247023,43.7318025854692,Crop,2021-04-07 13:32,2017
490,125.31122876103922,44.32226522172093,Crop,2021-04-07 13:48,2017
491,124.73127641361168,43.47551323490991,Crop,2021-04-07 13:48,2017
492,125.56491299727452,43.95431528134559,Crop,2021-04-07 14:06,2017
493,123.8692530669706,44.59876666617291,Crop,2021-04-07 14:08,2017
494,126.54012406971466,43.72425673708259,Non-crop,2021-04-07 14:08,2017
495,125.63534091554952,41.99958122310161,Non-crop,2021-04-07 14:08,2017
499,128.19230554026717,42.0896822460988,Non-crop,2021-04-07 14:09,2017
501,124.10946257394414,44.61313971071881,Non-crop,2021-04-07 14:10,2017
502,126.67415271010528,44.28803940939598,Non-crop,2021-04-07 14:10,2017
503,129.08496143809674,43.55321750698625,Non-crop,2021-04-07 14:10,2017
504,124.45504446374493,43.16604361953075,Crop,2021-04-07 14:10,2017
505,127.41687978701523,44.54037617270513,Non-crop,2021-04-07 14:11,2017
506,125.38542960350748,44.74240728010361,Crop,2021-04-07 14:11,2017
507,127.2232928432875,44.1032559554526,Non-crop,2021-04-07 14:11,2017
508,122.40419067010018,44.637753549503685,Non-crop,2021-04-07 14:12,2017
510,125.7314606509503,42.47721545966793,Crop,2021-04-07 14:13,2017
511,128.08280090713305,43.48413706163746,Non-crop,2021-04-07 14:14,2017
512,126.0690475347224,41.061470571895626,Non-crop,2021-04-07 14:14,2017
513,124.62231076964798,44.44560391023053,Crop,2021-04-07 14:14,2017
514,125.21672599314984,42.51737015286807,Crop,2021-04-07 14:15,2017
515,125.36117509083624,42.39987051370525,Crop,2021-04-07 14:15,2017
516,126.3466269575153,44.11178995065173,Crop,2021-04-07 14:16,2017
517,126.52952394936202,43.54378519650299,Non-crop,2021-04-07 14:16,2017
518,128.3478937474767,43.20269488312282,Non-crop,2021-04-07 14:16,2017
519,129.6387728107564,43.86466341599046,Non-crop,2021-04-07 14:17,2017
520,128.86002329095322,42.4920376618559,Non-crop,2021-04-07 14:17,2017
521,122.6974906103652,44.466804150935765,Crop,2021-04-07 14:17,2017
522,125.38138718472892,42.51943627802155,Non-crop,2021-04-07 14:17,2017
523,125.2148395310532,42.53129403977192,Crop,2021-04-07 14:18,2017
524,123.62068922785475,44.13209187607284,Crop,2021-04-07 14:18,2017
0,123.9835605881125,47.216621572308455,Non-crop,2021-12-08 13:45,2019
1,125.0865015663171,47.61347456758538,Crop,2021-12-06 18:26,2019
2,131.69320402303472,45.50041127853154,Crop,2021-12-06 18:27,2019
3,132.594279295613,47.480545329246645,Crop,2021-12-06 18:27,2019
4,132.8084387068388,46.97937903978507,Crop,2021-12-06 18:27,2019
5,131.68276891000886,45.33217182698649,Crop,2021-12-06 18:28,2019
6,125.633534405476,48.29290109553889,Crop,2021-12-06 18:28,2019
7,125.71599224541544,47.2802004399053,Crop,2021-12-06 18:28,2019
8,126.34570797082262,45.89996903052465,Crop,2021-12-06 18:28,2019
9,126.6694685355774,46.001396051077705,Crop,2021-12-06 18:29,2019
10,130.1871867668421,44.10430818315154,Non-crop,2021-12-06 18:30,2019
11,130.38125016212166,46.04252449156923,Crop,2021-12-06 18:30,2019
12,128.60458695761233,48.91336081146202,Crop,2021-12-06 18:31,2019
13,130.82357459806022,43.74896068098717,Crop,2021-12-06 18:31,2019
14,134.38559790015935,47.59704773570754,Crop,2021-12-06 18:31,2019
15,132.8274313261101,47.91335921476909,Crop,2021-12-06 18:32,2019
16,126.99635990043087,47.19258644024618,Non-crop,2021-12-06 18:32,2019
17,130.50346443185458,45.428052904668576,Crop,2021-12-06 18:32,2019
18,127.25963433861436,46.76092284124696,Crop,2021-12-06 18:33,2019
19,126.20414056593732,46.20703401638368,Crop,2021-12-06 18:33,2019
21,125.75742422090757,50.15938152995939,Crop,2021-12-06 18:35,2019
22,125.11870960362698,47.93603332325158,Crop,2021-12-06 18:35,2019
23,130.58997484142543,47.58619117298749,Crop,2021-12-06 18:35,2019
24,126.40372824028532,47.111323556498135,Non-crop,2021-12-06 18:36,2019
25,132.41348927036543,47.73005596204803,Non-crop,2021-12-06 18:41,2019
26,127.28191287737704,46.281819368756864,Crop,2021-12-06 18:41,2019
27,131.5330352408278,47.71117400871935,Non-crop,2021-12-06 18:41,2019
28,125.75672853873404,48.102455768106594,Crop,2021-12-06 18:41,2019
29,130.13352376813657,47.134860047701686,Crop,2021-12-06 18:42,2019
30,129.64223983332448,46.07269208647827,Crop,2021-12-06 18:42,2019
31,132.6953437974637,46.32358740663884,Crop,2021-12-06 18:42,2019
32,129.94250896918052,46.0502883688433,Crop,2021-12-06 18:42,2019
33,128.49135831307606,45.70928245186034,Crop,2021-12-06 18:43,2019
34,129.3287179664417,44.00692187473992,Crop,2021-12-06 18:43,2019
35,131.1138903303298,45.37866861029777,Crop,2021-12-06 18:43,2019
36,125.85234625081084,45.46472355690131,Crop,2021-12-06 18:43,2019
37,127.2073957209134,46.09899910287149,Crop,2021-12-06 18:44,2019
38,126.2508600969111,45.35414901370398,Crop,2021-12-06 18:44,2019
39,127.04820429489256,47.17187057459429,Crop,2021-12-06 18:44,2019
40,131.73392716422856,46.89594163805671,Crop,2021-12-06 18:45,2019
41,129.78684372035818,46.23615647857475,Crop,2021-12-06 18:45,2019
42,127.3462218983888,45.05452486220192,Crop,2021-12-06 18:45,2019
43,130.20120752093865,46.384208665752766,Crop,2021-12-06 18:45,2019
44,130.33519211799577,46.427960010514255,Crop,2021-12-06 18:46,2019
46,125.84085612829033,47.52510927654918,Crop,2021-12-06 18:46,2019
47,125.80712320571618,48.902909820679,Crop,2021-12-06 18:47,2019
48,125.41094836557993,48.88177047971593,Crop,2021-12-07 15:21,2019
49,127.47867719875345,47.14400690461135,Crop,2021-12-07 15:21,2019
50,125.45946830333376,47.61763862469729,Crop,2021-12-07 15:21,2019
51,125.44461910086578,49.95834094325314,Non-crop,2021-12-07 15:21,2019
52,124.76487548691696,48.53068098448319,Crop,2021-12-07 15:21,2019
53,131.26690445482257,46.99647448667597,Crop,2021-12-07 15:22,2019
54,124.21976053204412,47.49920304013387,Crop,2021-12-07 15:22,2019
55,125.65134150973168,46.57922319714355,Crop,2021-12-07 15:22,2019
57,130.47665742022838,44.79558865571868,Crop,2021-12-07 15:24,2019
58,128.6743068477923,43.97467663700269,Crop,2021-12-07 15:24,2019
59,132.8521072550025,46.60069942735299,Crop,2021-12-07 15:24,2019
60,129.75527813434752,46.38651569034855,Crop,2021-12-07 15:24,2019
61,124.94170009740104,48.7778035849345,Crop,2021-12-07 15:25,2019
62,132.91988332358486,47.334076340534914,Crop,2021-12-07 15:25,2019
63,131.87062527537665,47.16206948149603,Crop,2021-12-07 15:25,2019
65,128.69955818608338,45.66815234020622,Crop,2021-12-07 15:26,2019
66,132.7345033609265,47.43261652246804,Crop,2021-12-07 15:26,2019
67,124.51242141985148,47.62092360094211,Crop,2021-12-07 15:26,2019
70,126.70146069926884,48.62373720656584,Non-crop,2021-12-07 15:27,2019
71,129.62002665502283,45.65386654810733,Crop,2021-12-07 15:27,2019
72,129.48801677710105,44.13500707405937,Crop,2021-12-07 15:28,2019
73,130.37730952117676,46.02088544809188,Crop,2021-12-07 15:28,2019
74,127.1235561877224,49.192768220276754,Crop,2021-12-07 15:28,2019
75,125.83476686246118,46.78565507011395,Crop,2021-12-07 15:28,2019
77,128.23096087705096,45.00523250423868,Crop,2021-12-07 15:29,2019
