start,today,last_season_information,field_specification_assessment/geopoint_widget_placementmap,field_specification_assessment/_geopoint_widget_placementmap_latitude,field_specification_assessment/_geopoint_widget_placementmap_longitude,field_specification_assessment/_geopoint_widget_placementmap_altitude,field_specification_assessment/_geopoint_widget_placementmap_precision,field_specification_assessment/image_of_feild_from_path_road,multiple_crops,current_season_crop/current_season_current_crop,current_season_crop/current_season_additional_crops/maize,current_season_crop/current_season_additional_crops/millet,current_season_crop/current_season_additional_crops/rice,current_season_crop/current_season_additional_crops/sorghum,current_season_crop/current_season_additional_crops/beans,current_season_crop/current_season_additional_crops/cassava,current_season_crop/current_season_additional_crops/cotton,current_season_crop/current_season_additional_crops/forage,current_season_crop/current_season_additional_crops/groundnuts,current_season_crop/current_season_additional_crops/okra,current_season_crop/current_season_additional_crops/plantain,current_season_crop/current_season_additional_crops/potato,current_season_crop/current_season_additional_crops/sesame,current_season_crop/current_season_additional_crops/sweet_potato,current_season_crop/current_season_additional_crops/wheat,current_season_crop/current_season_additional_crops/other,current_season_crop/other_crop_not_listed,last_season_crop_group/multiple_crops_last_season,last_season_crop_group/last_season_main_crop,last_season_crop_group/last_season_additional_crops/maize,last_season_crop_group/last_season_additional_crops/millet,last_season_crop_group/last_season_additional_crops/rice,last_season_crop_group/last_season_additional_crops/sorghum,last_season_crop_group/last_season_additional_crops/beans,last_season_crop_group/last_season_additional_crops/cassava,last_season_crop_group/last_season_additional_crops/cotton,last_season_crop_group/last_season_additional_crops/forage,last_season_crop_group/last_season_additional_crops/groundnuts,last_season_crop_group/last_season_additional_crops/okra,last_season_crop_group/last_season_additional_crops/plantain,last_season_crop_group/last_season_additional_crops/potato,last_season_crop_group/last_season_additional_crops/sesame,last_season_crop_group/last_season_additional_crops/sweet_potato,last_season_crop_group/last_season_additional_crops/wheat,last_season_crop_group/last_season_additional_crops/other,last_season_crop_group/other_last_seaon_crop_not_listed,meta/instanceID,_id,_uuid,_submission_time,_date_modified,_tags,_notes,_version,_duration,_submitted_by,_total_media,_media_count,_media_all_received,_xform_id
2022-01-20T09:53:09.108Z,2022-01-20,no,12.8538567 -6.8237913 341.2 3.0,12.8538567,-6.8237913,341.2,3.0,http://classic.ona.io/api/v1/files/24634907?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642672589933.jpg,yes,sorghum,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:e37f2607-bc9f-485f-a1a1-86dafeb6a68e,92162580,e37f2607-bc9f-485f-a1a1-86dafeb6a68e,2022-02-02T14:02:01,2022-02-02T14:02:01,,,202201131507,,,1,1,True,612384
2022-01-20T09:58:43.137Z,2022-01-20,yes,12.8538536 -6.8224122 341.8 3.697,12.8538536,-6.8224122,341.8,3.697,http://classic.ona.io/api/v1/files/24634908?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642672864968.jpg,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:f5018f91-b3ad-42ef-998f-2954ffb6989e,92162581,f5018f91-b3ad-42ef-998f-2954ffb6989e,2022-02-02T14:02:04,2022-02-02T14:02:04,,,202201131507,,,1,1,True,612384
2022-01-20T10:03:52.372Z,2022-01-20,no,12.8527808 -6.8212793 342.0 3.076,12.8527808,-6.8212793,342.0,3.076,http://classic.ona.io/api/v1/files/24634909?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642673177213.jpg,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:a14fb5f7-51ee-4744-af65-fab9dcdacd0b,92162582,a14fb5f7-51ee-4744-af65-fab9dcdacd0b,2022-02-02T14:02:07,2022-02-02T14:02:07,,,202201131507,,,1,1,True,612384
2022-01-20T10:08:51.494Z,2022-01-20,yes,12.8522986 -6.82299 342.6 3.34,12.8522986,-6.82299,342.6,3.34,http://classic.ona.io/api/v1/files/24634910?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642673699373.jpg,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:dd40a806-74c1-47de-9f23-9fc6f246dc35,92162584,dd40a806-74c1-47de-9f23-9fc6f246dc35,2022-02-02T14:02:10,2022-02-02T14:02:10,,,202201131507,,,1,1,True,612384
2022-01-20T10:18:56.337Z,2022-01-20,yes,12.8514906 -6.8247315 342.8 3.142,12.8514906,-6.8247315,342.8,3.142,http://classic.ona.io/api/v1/files/24634911?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642674079783.jpg,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:277d763f-15ab-4b26-9046-6b5ea46aa250,92162587,277d763f-15ab-4b26-9046-6b5ea46aa250,2022-02-02T14:02:14,2022-02-02T14:02:14,,,202201131507,,,1,1,True,612384
2022-01-20T10:26:57.003Z,2022-01-20,no,12.8532069 -6.8253899 338.1 3.604,12.8532069,-6.8253899,338.1,3.604,http://classic.ona.io/api/v1/files/24634912?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642674574660.jpg,yes,sorghum,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:e348978b-e248-4fc8-b099-9f55b54a28cb,92162588,e348978b-e248-4fc8-b099-9f55b54a28cb,2022-02-02T14:02:17,2022-02-02T14:02:17,,,202201131507,,,1,1,True,612384
2022-01-20T10:37:35.940Z,2022-01-20,no,12.8495682 -6.8263667 342.7 3.312,12.8495682,-6.8263667,342.7,3.312,http://classic.ona.io/api/v1/files/24634913?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642675179231.jpg,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:014825a0-5887-41ee-8f11-dd178bdd8ad0,92162589,014825a0-5887-41ee-8f11-dd178bdd8ad0,2022-02-02T14:02:19,2022-02-02T14:02:19,,,202201131507,,,1,1,True,612384
2022-01-20T10:42:44.671Z,2022-01-20,yes,12.8510111 -6.8274675 342.9 3.705,12.8510111,-6.8274675,342.9,3.705,http://classic.ona.io/api/v1/files/24634914?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642675657562.jpg,yes,sorghum,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,n/a,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:c142e0cf-09bc-4674-9f91-41d02c7b00e6,92162590,c142e0cf-09bc-4674-9f91-41d02c7b00e6,2022-02-02T14:02:22,2022-02-02T14:02:22,,,202201131507,,,1,1,True,612384
2022-01-20T10:52:07.629Z,2022-01-20,no,12.8486622 -6.8274312 345.6 3.705,12.8486622,-6.8274312,345.6,3.705,http://classic.ona.io/api/v1/files/24634915?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642676165331.jpg,yes,sorghum,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:16a88e11-3655-43b5-abf1-5f96bc31b162,92162591,16a88e11-3655-43b5-abf1-5f96bc31b162,2022-02-02T14:02:24,2022-02-02T14:02:24,,,202201131507,,,1,1,True,612384
2022-01-20T10:57:12.146Z,2022-01-20,no,12.8464887 -6.8277161 345.5 3.008,12.8464887,-6.8277161,345.5,3.008,http://classic.ona.io/api/v1/files/24634916?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642676537597.jpg,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:f8b2781f-e067-4673-ab9f-8c529184be7f,92162592,f8b2781f-e067-4673-ab9f-8c529184be7f,2022-02-02T14:02:27,2022-02-02T14:02:27,,,202201131507,,,1,1,True,612384
2022-01-20T11:04:57.152Z,2022-01-20,no,12.8458512 -6.8265119 343.3 3.895,12.8458512,-6.8265119,343.3,3.895,http://classic.ona.io/api/v1/files/24634917?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642676753066.jpg,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:d216a3e4-0978-4e44-9df4-0c124ec9239a,92162593,d216a3e4-0978-4e44-9df4-0c124ec9239a,2022-02-02T14:02:30,2022-02-02T14:02:30,,,202201131507,,,1,1,True,612384
2022-01-20T11:15:27.644Z,2022-01-20,no,12.8516233 -6.8327537 346.4 3.33,12.8516233,-6.8327537,346.4,3.33,http://classic.ona.io/api/v1/files/24634918?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642677452904.jpg,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:eb8c5a81-fb67-4f3d-86e5-f169d446c031,92162596,eb8c5a81-fb67-4f3d-86e5-f169d446c031,2022-02-02T14:02:33,2022-02-02T14:02:33,,,202201131507,,,1,1,True,612384
2022-01-20T11:29:12.981Z,2022-01-20,no,12.8635161 -6.8391079 346.4 3.499,12.8635161,-6.8391079,346.4,3.499,http://classic.ona.io/api/v1/files/24634919?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642678285593.jpg,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:fdf653f8-5f39-4641-9528-852b193296d7,92162599,fdf653f8-5f39-4641-9528-852b193296d7,2022-02-02T14:02:36,2022-02-02T14:02:36,,,202201131507,,,1,1,True,612384
2022-01-20T11:42:19.141Z,2022-01-20,yes,12.8666846 -6.8376075 336.5 3.835,12.8666846,-6.8376075,336.5,3.835,http://classic.ona.io/api/v1/files/24634920?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642679360567.jpg,yes,sorghum,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,n/a,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:64284e33-f8ce-404f-8eab-23ed26e68add,92162600,64284e33-f8ce-404f-8eab-23ed26e68add,2022-02-02T14:02:39,2022-02-02T14:02:39,,,202201131507,,,1,1,True,612384
2022-01-18T08:06:05.913Z,2022-01-18,yes,11.4844493 -5.428391 464.8 3.9,11.4844493,-5.428391,464.8,3.9,http://classic.ona.io/api/v1/files/24655228?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642493616673.jpg,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:66493b80-b684-4da5-b8b4-5813b43d3131,92215996,66493b80-b684-4da5-b8b4-5813b43d3131,2022-02-03T14:48:59,2022-02-03T14:48:59,,,202201131507,,,1,1,True,612384
2022-01-18T09:27:34.900Z,2022-01-18,yes,11.4578372 -5.4319549 341.6 4.0,11.4578372,-5.4319549,341.6,4.0,http://classic.ona.io/api/v1/files/24655229?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642498461585.jpg,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:eecd857a-9a65-415e-b19b-4361a80da2a7,92215999,eecd857a-9a65-415e-b19b-4361a80da2a7,2022-02-03T14:49:06,2022-02-03T14:49:06,,,202201131507,,,1,1,True,612384
2022-01-18T09:38:33.768Z,2022-01-18,yes,11.4579591 -5.4318519 354.1 4.0,11.4579591,-5.4318519,354.1,4.0,http://classic.ona.io/api/v1/files/24655232?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642499091830.jpg,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:4551da6d-d748-4c1c-ac69-31a9f3173a1f,92216001,4551da6d-d748-4c1c-ac69-31a9f3173a1f,2022-02-03T14:49:11,2022-02-03T14:49:11,,,202201131507,,,1,1,True,612384
2022-01-18T10:55:40.783Z,2022-01-18,yes,11.4836009 -5.4889549 261.4 4.9,11.4836009,-5.4889549,261.4,4.9,http://classic.ona.io/api/v1/files/24655233?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642503512528.jpg,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:57f91699-9028-4ee0-9de7-09685bada97e,92216002,57f91699-9028-4ee0-9de7-09685bada97e,2022-02-03T14:49:12,2022-02-03T14:49:12,,,202201131507,,,1,1,True,612384
2022-01-18T09:52:27.417Z,2022-01-18,yes,11.4530609 -5.4197151 333.3 3.9,11.4530609,-5.4197151,333.3,3.9,http://classic.ona.io/api/v1/files/24655234?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642499671837.jpg,yes,sorghum,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,n/a,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:76a185d3-c932-4af7-a0bb-d010022fe596,92216004,76a185d3-c932-4af7-a0bb-d010022fe596,2022-02-03T14:49:17,2022-02-03T14:49:17,,,202201131507,,,1,1,True,612384
2022-01-18T11:02:11.916Z,2022-01-18,no,11.4827036 -5.4897042 263.1 4.8,11.4827036,-5.4897042,263.1,4.8,http://classic.ona.io/api/v1/files/24655235?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642503861407.jpg,yes,sorghum,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:3b92288d-432a-4b1b-8401-ecb9ac9941d1,92216005,3b92288d-432a-4b1b-8401-ecb9ac9941d1,2022-02-03T14:49:18,2022-02-03T14:49:18,,,202201131507,,,1,1,True,612384
2022-01-18T16:18:24.630Z,2022-01-18,yes,11.4828947 -5.487931 383.2 3.9,11.4828947,-5.487931,383.2,3.9,http://classic.ona.io/api/v1/files/24655236?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642522988031.jpg,yes,sorghum,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,n/a,yes,maize,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,n/a,uuid:51510a18-d5ba-462a-a400-e065168455a3,92216006,51510a18-d5ba-462a-a400-e065168455a3,2022-02-03T14:49:18,2022-02-03T14:49:18,,,202201131507,,,1,1,True,612384
2022-01-18T10:11:38.210Z,2022-01-18,yes,11.4443421 -5.3786359 359.7 3.9,11.4443421,-5.3786359,359.7,3.9,http://classic.ona.io/api/v1/files/24655239?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642500824256.jpg,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,groundnuts,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:738f48ff-e1ee-44f1-93af-d6447c438caf,92216008,738f48ff-e1ee-44f1-93af-d6447c438caf,2022-02-03T14:49:20,2022-02-03T14:49:20,,,202201131507,,,1,1,True,612384
2022-01-18T11:07:52.531Z,2022-01-18,yes,11.483364 -5.4904412 287.4 4.5,11.483364,-5.4904412,287.4,4.5,http://classic.ona.io/api/v1/files/24655242?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642504170908.jpg,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,maize,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,n/a,uuid:0a90921a-a3bb-44a5-82e4-44935924b1ab,92216010,0a90921a-a3bb-44a5-82e4-44935924b1ab,2022-02-03T14:49:22,2022-02-03T14:49:22,,,202201131507,,,1,1,True,612384
2022-01-18T10:24:27.290Z,2022-01-18,yes,11.4489793 -5.3596352 374.6 3.9,11.4489793,-5.3596352,374.6,3.9,http://classic.ona.io/api/v1/files/24655243?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642501648899.jpg,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:76f5b547-f4a1-466c-8a62-de5512e71589,92216011,76f5b547-f4a1-466c-8a62-de5512e71589,2022-02-03T14:49:25,2022-02-03T14:49:25,,,202201131507,,,1,1,True,612384
2022-01-18T16:27:01.233Z,2022-01-18,yes,11.4825571 -5.4888607 334.2 3.9,11.4825571,-5.4888607,334.2,3.9,http://classic.ona.io/api/v1/files/24655244?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642523373105.jpg,yes,millet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,n/a,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:8fb8e8c2-d3c5-4b4c-809c-dc7108d14f84,92216012,8fb8e8c2-d3c5-4b4c-809c-dc7108d14f84,2022-02-03T14:49:26,2022-02-03T14:49:26,,,202201131507,,,1,1,True,612384
2022-01-18T11:12:37.833Z,2022-01-18,yes,11.4841067 -5.4911154 291.8 3.96,11.4841067,-5.4911154,291.8,3.96,http://classic.ona.io/api/v1/files/24655245?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642504519574.jpg,yes,maize,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,n/a,no,rice,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:3cb44fcb-380b-4299-a12e-a13b7a25040e,92216013,3cb44fcb-380b-4299-a12e-a13b7a25040e,2022-02-03T14:49:26,2022-02-03T14:49:26,,,202201131507,,,1,1,True,612384
2022-01-18T10:32:24.156Z,2022-01-18,yes,11.4519089 -5.3539386 388.8 3.9,11.4519089,-5.3539386,388.8,3.9,http://classic.ona.io/api/v1/files/24655246?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642502045941.jpg,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:8fec9508-0dd5-4b56-937e-bb411dfdf2e5,92216015,8fec9508-0dd5-4b56-937e-bb411dfdf2e5,2022-02-03T14:49:29,2022-02-03T14:49:29,,,202201131507,,,1,1,True,612384
2022-01-18T16:35:02.644Z,2022-01-18,yes,11.4822771 -5.4876412 315.9 3.9,11.4822771,-5.4876412,315.9,3.9,http://classic.ona.io/api/v1/files/24655247?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642523831120.jpg,yes,maize,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,n/a,yes,sorghum,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,n/a,uuid:8aeb8952-c624-4827-b0a4-cad997a6f1cc,92216016,8aeb8952-c624-4827-b0a4-cad997a6f1cc,2022-02-03T14:49:30,2022-02-03T14:49:30,,,202201131507,,,1,1,True,612384
2022-01-18T11:16:57.087Z,2022-01-18,no,11.4834864 -5.4914274 292.8 4.08,11.4834864,-5.4914274,292.8,4.08,http://classic.ona.io/api/v1/files/24655248?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642504726951.jpg,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:c633932f-f610-470d-8557-f263d7164e74,92216018,c633932f-f610-470d-8557-f263d7164e74,2022-02-03T14:49:31,2022-02-03T14:49:31,,,202201131507,,,1,1,True,612384
2022-01-18T10:40:49.543Z,2022-01-18,yes,11.4551305 -5.3409129 383.4 3.9,11.4551305,-5.3409129,383.4,3.9,http://classic.ona.io/api/v1/files/24655249?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642502579936.jpg,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,maize,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,n/a,uuid:7398186b-549b-4933-96a3-fbce1f86491a,92216022,7398186b-549b-4933-96a3-fbce1f86491a,2022-02-03T14:49:33,2022-02-03T14:49:33,,,202201131507,,,1,1,True,612384
2022-01-18T16:42:01.612Z,2022-01-18,yes,11.4814768 -5.4879993 322.4 3.9,11.4814768,-5.4879993,322.4,3.9,http://classic.ona.io/api/v1/files/24655250?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642524245706.jpg,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:6b7ff334-4e10-4bfd-a209-ec750a0e4a19,92216023,6b7ff334-4e10-4bfd-a209-ec750a0e4a19,2022-02-03T14:49:34,2022-02-03T14:49:34,,,202201131507,,,1,1,True,612384
2022-01-18T16:52:25.779Z,2022-01-18,yes,11.4819592 -5.4863007 323.0 3.9,11.4819592,-5.4863007,323.0,3.9,http://classic.ona.io/api/v1/files/24655251?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642524961400.jpg,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,sorghum,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:07dcb465-6708-4d18-b0c1-de3430107345,92216028,07dcb465-6708-4d18-b0c1-de3430107345,2022-02-03T14:49:37,2022-02-03T14:49:37,,,202201131507,,,1,1,True,612384
2022-01-18T10:48:34.454Z,2022-01-18,yes,11.4561947 -5.3385113 377.6 3.9,11.4561947,-5.3385113,377.6,3.9,http://classic.ona.io/api/v1/files/24655252?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642502992776.jpg,no,millet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,sorghum,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,n/a,uuid:fe64a71e-c36d-44b8-ab23-6c8fabe1024b,92216030,fe64a71e-c36d-44b8-ab23-6c8fabe1024b,2022-02-03T14:49:38,2022-02-03T14:49:38,,,202201131507,,,1,1,True,612384
2022-01-18T17:03:56.704Z,2022-01-18,yes,11.4802421 -5.4894983 364.1 3.9,11.4802421,-5.4894983,364.1,3.9,http://classic.ona.io/api/v1/files/24655253?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642525552249.jpg,yes,sorghum,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,n/a,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:a7522f5c-2231-4b63-9be3-250abcd09924,92216037,a7522f5c-2231-4b63-9be3-250abcd09924,2022-02-03T14:49:41,2022-02-03T14:49:41,,,202201131507,,,1,1,True,612384
2022-01-18T11:07:18.588Z,2022-01-18,yes,11.4741688 -5.3315569 368.7 3.9,11.4741688,-5.3315569,368.7,3.9,http://classic.ona.io/api/v1/files/24655254?filename=cropmonitoringmali/attachments/612384_helmets_crop_type_mapping/1642504177771.jpg,yes,millet,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n/a,no,maize,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:2c76d156-cf48-405f-8a3b-d4ee1b9e268d,92216038,2c76d156-cf48-405f-8a3b-d4ee1b9e268d,2022-02-03T14:49:41,2022-02-03T14:49:41,,,202201131507,,,1,1,True,612384
