locationid	userid	centroid_X	centroid_Y
1642904	222222	133.7511905	47.45178572
1642904	222222	133.75	47.45119048
1642904	222222	133.7505952	47.45119048
1642904	222222	133.7511905	47.45119048
1642904	222222	133.7494048	47.45119048
1642904	222222	133.7494048	47.45178572
1642904	222222	133.7488095	47.45238096
1642904	222222	133.7494048	47.45238096
1657784	222222	33.25059524	49.95178572
1657784	222222	33.25059524	49.9529762
1657784	222222	33.24880953	49.9529762
1657784	222222	33.25	49.95178572
1657784	222222	33.24880953	49.95238096
1657784	222222	33.24940476	49.95178572
1657784	222222	33.25059524	49.95119048
1657784	222222	33.25119048	49.95119048
1657784	222222	33.24940476	49.95238096
1657784	222222	33.25	49.9529762
1657784	222222	33.24940476	49.95119048
1657784	222222	33.24940476	49.9529762
1657784	222222	33.24940476	49.95357144
1657784	222222	33.25059524	49.95357144
1657784	222222	33.25119048	49.95357144
1657784	222222	33.25119048	49.9529762
1657784	222222	33.25119048	49.95178572
1657784	222222	33.25	49.95357144
1657784	222222	33.25119048	49.95238096
1657784	222222	33.24880953	49.95119048
1657784	222222	33.25	49.95119048
1657784	222222	33.24880953	49.95178572
1657784	222222	33.24880953	49.95357144
1657784	222222	33.25059524	49.95238096
1657784	222222	33.25	49.95238096
1654417	222222	-51.24880953	-27.04821429
1654417	222222	-51.24880953	-27.04880952
1654417	222222	-51.25059524	-27.04702381
1654417	222222	-51.24880953	-27.04761905
1654417	222222	-51.25	-27.04702381
1654417	222222	-51.24880953	-27.04642857
1654417	222222	-51.25119048	-27.04702381
1654417	222222	-51.25119048	-27.04642857
1576604	222222	30.95238096	-20.75119048
1576604	222222	30.95357144	-20.75119048
1576604	222222	30.95238096	-20.75000001
1576604	222222	30.9529762	-20.75000001
1576604	222222	30.9529762	-20.75119048
1576604	222222	30.95357144	-20.75000001
1650074	222222	-98.34761905	20.25
1650074	222222	-98.34761905	20.24880953
1650074	222222	-98.34821429	20.25
1650074	222222	-98.34702381	20.25
1650074	222222	-98.34821429	20.24940476
1650074	222222	-98.34880953	20.24880953
1650074	222222	-98.34940476	20.24880953
1650074	222222	-98.34940476	20.25059524
1650074	222222	-98.34880953	20.24940476
1650074	222222	-98.34702381	20.25119048
1650074	222222	-98.34940476	20.25
1650074	222222	-98.34821429	20.25119048
1650074	222222	-98.34702381	20.25059524
1650074	222222	-98.34880953	20.25119048
1650074	222222	-98.34940476	20.25119048
1650074	222222	-98.34821429	20.25059524
1650074	222222	-98.34761905	20.25119048
1650074	222222	-98.34702381	20.24940476
1650074	222222	-98.34702381	20.24880953
1650074	222222	-98.34761905	20.24940476
1650074	222222	-98.34761905	20.25059524
1650074	222222	-98.34880953	20.25059524
1650074	222222	-98.34880953	20.25
1650074	222222	-98.34821429	20.24880953
1572264	222222	49.35178572	-18.25119048
1572264	222222	49.35238096	-18.25119048
1572264	222222	49.35059524	-18.24880953
1659317	222222	16.95238096	45.24940476
1659317	222222	16.95178572	45.24940476
1659317	222222	16.9529762	45.24940476
1659317	222222	16.9529762	45.25
1659317	222222	16.95178572	45.24880953
1659317	222222	16.95238096	45.24880953
1659317	222222	16.95357144	45.25
1659317	222222	16.95357144	45.24940476
1659317	222222	16.95119048	45.24880953
1659317	222222	16.95238096	45.25
1659317	222222	16.95357144	45.24880953
1659317	222222	16.9529762	45.24880953
1659317	222222	16.95119048	45.25
1659317	222222	16.95178572	45.25
1634626	222222	35.75059524	33.95238096
1634626	222222	35.75119048	33.95238096
1634626	222222	35.75059524	33.95178572
1634626	222222	35.75119048	33.95178572
1634626	222222	35.75119048	33.95119048
1652764	222222	-85.75119048	37.45238096
1652764	222222	-85.75059524	37.45238096
1652764	222222	-85.75119048	37.45297619
1652764	222222	-85.75059524	37.45297619
1652764	222222	-85.75000001	37.45297619
1652764	222222	-85.74940477	37.45297619
1652764	222222	-85.75000001	37.45178572
1652764	222222	-85.75000001	37.45238096
1652764	222222	-85.74940477	37.45238096
1652764	222222	-85.74880953	37.45238096
1652764	222222	-85.74940477	37.45178572
1652764	222222	-85.74880953	37.45178572
1652764	222222	-85.75119048	37.45119048
1652764	222222	-85.75059524	37.45119048
1652764	222222	-85.75119048	37.45178572
1652764	222222	-85.75059524	37.45178572
1652764	222222	-85.75000001	37.45119048
1652764	222222	-85.74940477	37.45119048
1652764	222222	-85.74880953	37.45119048
1659313	222222	-82.04702381	35.25059524
1659313	222222	-82.04702381	35.25119048
1659313	222222	-82.04642857	35.25119048
1659313	222222	-82.04880952	35.24880953
1659313	222222	-82.04821429	35.24880953
1659313	222222	-82.04821429	35.24940476
1645121	222222	103.2488095	53.9529762
1645121	222222	103.2494048	53.9529762
1645121	222222	103.2488095	53.95357144
1645121	222222	103.2494048	53.95357144
1645121	222222	103.25	53.9529762
1645121	222222	103.2505952	53.9529762
1645121	222222	103.2511905	53.9529762
1645121	222222	103.25	53.95357144
1645121	222222	103.2505952	53.95357144
1645121	222222	103.2511905	53.95357144
1645121	222222	103.25	53.95178572
1645121	222222	103.25	53.95238096
1645121	222222	103.2505952	53.95238096
1645121	222222	103.2511905	53.95238096
1645121	222222	103.2505952	53.95178572
1645121	222222	103.2511905	53.95178572
1645121	222222	103.25	53.95119048
1645121	222222	103.2505952	53.95119048
1645121	222222	103.2511905	53.95119048
1645121	222222	103.2488095	53.95119048
1645121	222222	103.2494048	53.95119048
1645121	222222	103.2488095	53.95178572
1645121	222222	103.2494048	53.95178572
1645121	222222	103.2488095	53.95238096
1645121	222222	103.2494048	53.95238096
1654431	222222	4.74880953	11.95357144
1581695	222222	9.451785718	8.151785715
1581695	222222	9.45119048	8.152380954
1581695	222222	9.451785718	8.152380954
1581695	222222	9.45119048	8.152976192
1581695	222222	9.451785718	8.152976192
1581695	222222	9.452976194	8.152380954
1581695	222222	9.453571432	8.152380954
1581695	222222	9.452380956	8.152976192
1581695	222222	9.452976194	8.152976192
1581695	222222	9.453571432	8.152976192
1581695	222222	9.452976194	8.151785715
1581695	222222	9.453571432	8.151785715
1581695	222222	9.45119048	8.150595239
1581695	222222	9.45119048	8.151190477
1648095	222222	115.4511905	30.15238095
1648095	222222	115.4535714	30.15297619
1648095	222222	115.4535714	30.15238095
1648095	222222	115.452381	30.15059524
1648095	222222	115.4511905	30.15059524
1648095	222222	115.452381	30.15238095
1648095	222222	115.4517857	30.15238095
1648095	222222	115.4529762	30.15238095
1648095	222222	115.4529762	30.15059524
1648095	222222	115.4535714	30.15119048
1648095	222222	115.4529762	30.15119048
1648095	222222	115.4511905	30.15119048
1648095	222222	115.4517857	30.15119048
1648095	222222	115.4535714	30.15059524
1648095	222222	115.4529762	30.15178572
1648095	222222	115.4517857	30.15059524
1648095	222222	115.452381	30.15119048
1648095	222222	115.4517857	30.15178572
1648095	222222	115.4511905	30.15178572
1648095	222222	115.452381	30.15178572
1648095	222222	115.4529762	30.15297619
1648095	222222	115.4517857	30.15297619
1648095	222222	115.452381	30.15297619
1648095	222222	115.4535714	30.15178572
1648095	222222	115.4511905	30.15297619
1645508	222222	-61.04821429	-37.75119048
1645508	222222	-61.04821429	-37.75059524
1645508	222222	-61.04761905	-37.75059524
1645508	222222	-61.04702381	-37.75059524
1645508	222222	-61.04642857	-37.75059524
1645508	222222	-61.04761905	-37.75119048
1645508	222222	-61.04702381	-37.75119048
1645508	222222	-61.04642857	-37.75119048
1645508	222222	-61.04821429	-37.75000001
1645508	222222	-61.04821429	-37.74940477
1645508	222222	-61.04821429	-37.74880953
1645508	222222	-61.04761905	-37.75000001
1645508	222222	-61.04702381	-37.75000001
1645508	222222	-61.04642857	-37.75000001
1645508	222222	-61.04761905	-37.74940477
1645508	222222	-61.04761905	-37.74880953
1645508	222222	-61.04702381	-37.74940477
1645508	222222	-61.04702381	-37.74880953
1645508	222222	-61.04642857	-37.74940477
1645508	222222	-61.04642857	-37.74880953
1645508	222222	-61.04880952	-37.75119048
1645508	222222	-61.04880952	-37.75059524
1645508	222222	-61.04880952	-37.75000001
1645508	222222	-61.04880952	-37.74940477
1645508	222222	-61.04880952	-37.74880953
1657856	222222	82.24880953	21.95357144
1657856	222222	82.25119048	21.9529762
1657856	222222	82.24880953	21.95238096
1657856	222222	82.25059524	21.95178572
1657856	222222	82.24940476	21.95357144
1657856	222222	82.24940476	21.95119048
1657856	222222	82.25059524	21.95119048
1657856	222222	82.25059524	21.9529762
1657856	222222	82.25119048	21.95119048
1657856	222222	82.24940476	21.95178572
1657856	222222	82.25	21.95119048
1657856	222222	82.25059524	21.95357144
1657856	222222	82.24880953	21.9529762
1657856	222222	82.25	21.95357144
1657856	222222	82.24940476	21.95238096
1657856	222222	82.24940476	21.9529762
1657856	222222	82.24880953	21.95178572
1657856	222222	82.25	21.95238096
1657856	222222	82.25059524	21.95238096
1657856	222222	82.25	21.95178572
1657856	222222	82.25119048	21.95238096
1657856	222222	82.25119048	21.95178572
1657856	222222	82.24880953	21.95119048
1657856	222222	82.25	21.9529762
1657856	222222	82.25119048	21.95357144
1653286	222222	34.25059524	46.45119048
1653286	222222	34.24880953	46.45238096
1653286	222222	34.25119048	46.45119048
1653286	222222	34.25059524	46.45178572
1653286	222222	34.25	46.45238096
1653286	222222	34.24940476	46.45297619
1653286	222222	34.24880953	46.45297619
1653286	222222	34.24940476	46.45238096
1653286	222222	34.25	46.45178572
1653286	222222	34.25	46.45357143
1653286	222222	34.25119048	46.45357143
1653286	222222	34.24880953	46.45178572
1653286	222222	34.25059524	46.45238096
1653286	222222	34.24940476	46.45119048
1653286	222222	34.25059524	46.45297619
1653286	222222	34.25119048	46.45297619
1653286	222222	34.25	46.45297619
1653286	222222	34.24880953	46.45357143
1653286	222222	34.25059524	46.45357143
1653286	222222	34.25119048	46.45178572
1653286	222222	34.24940476	46.45178572
1653286	222222	34.25119048	46.45238096
1653286	222222	34.25	46.45119048
1653286	222222	34.24940476	46.45357143
1653286	222222	34.24880953	46.45119048
1658304	222222	74.95357144	18.25
1658304	222222	74.9529762	18.24940476
1658304	222222	74.95357144	18.24940476
1658304	222222	74.9529762	18.25
1658304	222222	74.95178572	18.24880953
1658304	222222	74.95119048	18.24880953
1658304	222222	74.95119048	18.24940476
1658304	222222	74.95178572	18.24940476
1658304	222222	74.95238096	18.24880953
1658304	222222	74.9529762	18.24880953
1658304	222222	74.95357144	18.24880953
1658304	222222	74.95119048	18.25
1658304	222222	74.95178572	18.25
1658304	222222	74.95119048	18.25059524
1658304	222222	74.95178572	18.25059524
1658304	222222	74.95238096	18.25059524
1658304	222222	74.95238096	18.24940476
1658304	222222	74.95238096	18.25
1581481	222222	-7.048214286	11.25119048
1654617	222222	15.74880953	53.95238096
1654617	222222	15.74940477	53.95238096
1654617	222222	15.75119048	53.9529762
1654617	222222	15.75059524	53.95357144
1654617	222222	15.75119048	53.95357144
1654617	222222	15.75000001	53.95178572
1654617	222222	15.75000001	53.95238096
1654617	222222	15.75059524	53.95238096
1654617	222222	15.75119048	53.95238096
1654617	222222	15.75119048	53.95178572
1654617	222222	15.75059524	53.95178572
1654617	222222	15.74880953	53.95119048
1654617	222222	15.74940477	53.95119048
1654617	222222	15.74880953	53.95178572
1654617	222222	15.74940477	53.95178572
1654617	222222	15.75000001	53.95119048
1654617	222222	15.75059524	53.95119048
1654617	222222	15.75119048	53.95119048
1650621	222222	132.9511905	47.65238096
1650621	222222	132.9517857	47.65238096
1650621	222222	132.9511905	47.6529762
1650621	222222	132.9517857	47.6529762
1650621	222222	132.952381	47.65238096
1650621	222222	132.9529762	47.65238096
1650621	222222	132.9535714	47.65238096
1650621	222222	132.952381	47.6529762
1650621	222222	132.9529762	47.6529762
1650621	222222	132.9535714	47.6529762
1650621	222222	132.952381	47.65119048
1650621	222222	132.9529762	47.65119048
1650621	222222	132.9535714	47.65119048
1650621	222222	132.9511905	47.65059524
1650621	222222	132.9511905	47.65178572
1650621	222222	132.9511905	47.65119048
1650621	222222	132.9517857	47.65119048
1650621	222222	132.952381	47.65059524
1650621	222222	132.9529762	47.65059524
1650621	222222	132.9535714	47.65059524
1650621	222222	132.9517857	47.65059524
1645140	222222	50.24880953	60.9529762
1645140	222222	50.24940476	60.9529762
1645140	222222	50.24880953	60.95357144
1645140	222222	50.25059524	60.95119048
1645140	222222	50.25119048	60.95119048
1645140	222222	50.25059524	60.95178572
1645140	222222	50.25119048	60.95178572
1645140	222222	50.24880953	60.95178572
1645140	222222	50.24880953	60.95238096
1645140	222222	50.24940476	60.95238096
1645140	222222	50.25	60.95238096
1645140	222222	50.24940476	60.95178572
1645140	222222	50.25	60.95178572
1645140	222222	50.24880953	60.95119048
1645140	222222	50.24940476	60.95119048
1645140	222222	50.25	60.95119048
1657679	222222	-90.75119048	44.95357144
1657679	222222	-90.75119048	44.95238096
1657679	222222	-90.75059524	44.9529762
1657679	222222	-90.74880953	44.95357144
1657679	222222	-90.75059524	44.95357144
1657679	222222	-90.75059524	44.95238096
1657679	222222	-90.75119048	44.9529762
1655703	222222	33.75119048	0.452976194
1655703	222222	33.75059524	0.453571432
1655703	222222	33.75119048	0.453571432
1656628	222222	76.74940477	43.45178572
1656628	222222	76.74880953	43.45178572
1656628	222222	76.74880953	43.45119048
1656628	222222	76.75000001	43.45238096
1656628	222222	76.74940477	43.45238096
1656628	222222	76.75000001	43.45178572
1656628	222222	76.75000001	43.45297619
1656628	222222	76.74880953	43.45297619
1656628	222222	76.74940477	43.45119048
1656628	222222	76.74940477	43.45357143
1656628	222222	76.74940477	43.45297619
1656628	222222	76.74880953	43.45238096
1656628	222222	76.75000001	43.45357143
1656628	222222	76.74880953	43.45357143
1645583	222222	139.9517857	-34.75119048
1645583	222222	139.9517857	-34.75059524
1645583	222222	139.952381	-34.75059524
1645583	222222	139.9529762	-34.75059524
1645583	222222	139.9535714	-34.75059524
1645583	222222	139.952381	-34.75119048
1645583	222222	139.9529762	-34.75119048
1645583	222222	139.9535714	-34.75119048
1645583	222222	139.9517857	-34.75000001
1645583	222222	139.9517857	-34.74940477
1645583	222222	139.9517857	-34.74880953
1645583	222222	139.952381	-34.75000001
1645583	222222	139.9529762	-34.75000001
1645583	222222	139.9535714	-34.75000001
1645583	222222	139.952381	-34.74940477
1645583	222222	139.952381	-34.74880953
1645583	222222	139.9529762	-34.74940477
1645583	222222	139.9529762	-34.74880953
1645583	222222	139.9535714	-34.74940477
1645583	222222	139.9535714	-34.74880953
1645583	222222	139.9511905	-34.75119048
1645583	222222	139.9511905	-34.75059524
1645583	222222	139.9511905	-34.75000001
1645583	222222	139.9511905	-34.74940477
1645583	222222	139.9511905	-34.74880953
1582829	222222	10.75000001	10.45178572
1582829	222222	10.75059524	10.45178572
1582829	222222	10.75119048	10.45178572
1582829	222222	10.75000001	10.45119048
1582829	222222	10.75119048	10.45119048
1582829	222222	10.75059524	10.45119048
1631151	222222	27.25119048	41.45238096
1631151	222222	27.24940476	41.45357143
1631151	222222	27.25	41.45178572
1631151	222222	27.24880953	41.45357143
1631151	222222	27.25119048	41.45178572
1631151	222222	27.24940476	41.45178572
1631151	222222	27.25	41.45119048
1631151	222222	27.25119048	41.45119048
1631151	222222	27.24940476	41.45238096
1631151	222222	27.25059524	41.45357143
1631151	222222	27.24880953	41.45238096
1631151	222222	27.24940476	41.45119048
1631151	222222	27.24880953	41.45297619
1631151	222222	27.25119048	41.45297619
1631151	222222	27.25059524	41.45178572
1631151	222222	27.24880953	41.45119048
1631151	222222	27.25059524	41.45297619
1631151	222222	27.25	41.45357143
1631151	222222	27.25059524	41.45119048
1631151	222222	27.25119048	41.45357143
1631151	222222	27.25059524	41.45238096
1631151	222222	27.25	41.45238096
1575538	222222	29.65059524	-23.74940477
1575538	222222	29.65119048	-23.74880953
1575538	222222	29.65178572	-23.75119048
1575538	222222	29.6529762	-23.75119048
1575538	222222	29.65238096	-23.75119048
1575538	222222	29.65178572	-23.74880953
1575538	222222	29.65059524	-23.75059524
1575538	222222	29.65059524	-23.75000001
1575538	222222	29.65059524	-23.74880953
1575538	222222	29.65238096	-23.74880953
1630777	222222	49.75119048	35.95178572
1630777	222222	49.74940477	35.95178572
1630777	222222	49.75119048	35.95238096
1630777	222222	49.75000001	35.95238096
1630777	222222	49.75059524	35.9529762
1630777	222222	49.74940477	35.95357144
1630777	222222	49.74880953	35.9529762
1630777	222222	49.75119048	35.95357144
1630777	222222	49.74880953	35.95238096
1630777	222222	49.75119048	35.95119048
1630777	222222	49.75059524	35.95119048
1630777	222222	49.75119048	35.9529762
1630777	222222	49.74880953	35.95178572
1630777	222222	49.74880953	35.95119048
1630777	222222	49.75000001	35.95357144
1630777	222222	49.75000001	35.9529762
1630777	222222	49.75059524	35.95178572
1630777	222222	49.75000001	35.95119048
1630777	222222	49.74940477	35.95119048
1630777	222222	49.74940477	35.9529762
1630777	222222	49.75059524	35.95357144
1630777	222222	49.74880953	35.95357144
1630777	222222	49.75059524	35.95238096
1630777	222222	49.75000001	35.95178572
1630777	222222	49.74940477	35.95238096
1655377	222222	118.7494048	-8.548809528
1655377	222222	118.7494048	-8.54821429
1655377	222222	118.75	-8.54821429
1655377	222222	118.7505952	-8.54821429
1655377	222222	118.7511905	-8.54821429
1655377	222222	118.75	-8.548809528
1655377	222222	118.7505952	-8.548809528
1655377	222222	118.7511905	-8.548809528
1655377	222222	118.7494048	-8.547619052
1655377	222222	118.7494048	-8.547023814
1655377	222222	118.7494048	-8.546428576
1655377	222222	118.75	-8.547619052
1655377	222222	118.7505952	-8.547619052
1655377	222222	118.7511905	-8.547619052
1655377	222222	118.75	-8.547023814
1655377	222222	118.75	-8.546428576
1655377	222222	118.7505952	-8.547023814
1655377	222222	118.7505952	-8.546428576
1655377	222222	118.7511905	-8.547023814
1655377	222222	118.7511905	-8.546428576
1655377	222222	118.7488095	-8.548809528
1655377	222222	118.7488095	-8.54821429
1655377	222222	118.7488095	-8.547619052
1655377	222222	118.7488095	-8.547023814
1655377	222222	118.7488095	-8.546428576
1642418	222222	-51.25059524	-28.54880953
1642418	222222	-51.24880953	-28.54642858
1642418	222222	-51.24940476	-28.54880953
1642418	222222	-51.25119048	-28.54880953
1642418	222222	-51.24940476	-28.54702381
1642418	222222	-51.24940476	-28.54821429
1642418	222222	-51.24880953	-28.54761905
1642418	222222	-51.24940476	-28.54761905
1642418	222222	-51.24880953	-28.54702381
1642418	222222	-51.24940476	-28.54642858
1642418	222222	-51.25	-28.54702381
1642418	222222	-51.25	-28.54642858
1642418	222222	-51.24880953	-28.54821429
1642418	222222	-51.25119048	-28.54821429
1642418	222222	-51.25119048	-28.54761905
1642418	222222	-51.24880953	-28.54880953
1642418	222222	-51.25	-28.54821429
1641557	222222	109.7488095	22.95238096
1641557	222222	109.7494048	22.95238096
1641557	222222	109.7488095	22.9529762
1641557	222222	109.7494048	22.9529762
1641557	222222	109.7488095	22.95357144
1641557	222222	109.7494048	22.95357144
1641557	222222	109.75	22.9529762
1641557	222222	109.7505952	22.9529762
1641557	222222	109.7511905	22.9529762
1641557	222222	109.7505952	22.95357144
1641557	222222	109.7511905	22.95357144
1641557	222222	109.75	22.95178572
1641557	222222	109.75	22.95238096
1641557	222222	109.7505952	22.95238096
1641557	222222	109.7511905	22.95238096
1641557	222222	109.7488095	22.95119048
1641557	222222	109.7494048	22.95119048
1641557	222222	109.7488095	22.95178572
1641557	222222	109.7494048	22.95178572
1641557	222222	109.7505952	22.95119048
1641557	222222	109.75	22.95119048
1641557	222222	109.7511905	22.95119048
1652580	222222	-54.84702382	-20.84702382
1652580	222222	-54.84761905	-20.84702382
1652580	222222	-54.84821429	-20.84702382
1652580	222222	-54.84702382	-20.84761905
1654104	222222	112.75	32.9529762
1654104	222222	112.7505952	32.95178572
1654104	222222	112.75	32.95119048
1654104	222222	112.7488095	32.9529762
1654104	222222	112.7505952	32.9529762
1654104	222222	112.75	32.95178572
1654104	222222	112.7488095	32.95238096
1654104	222222	112.7488095	32.95178572
1654104	222222	112.7511905	32.95357144
1654104	222222	112.7511905	32.95238096
1654104	222222	112.75	32.95238096
1654104	222222	112.7511905	32.95119048
1654104	222222	112.7505952	32.95119048
1654104	222222	112.7494048	32.95178572
1654104	222222	112.7505952	32.95357144
1654104	222222	112.7494048	32.95119048
1654104	222222	112.7488095	32.95119048
1654104	222222	112.7488095	32.95357144
1654104	222222	112.7494048	32.95357144
1654104	222222	112.7494048	32.9529762
1654104	222222	112.75	32.95357144
1654104	222222	112.7494048	32.95238096
1654104	222222	112.7505952	32.95238096
1654104	222222	112.7511905	32.9529762
1654104	222222	112.7511905	32.95178572
1642427	222222	119.7494048	33.45238096
1642427	222222	119.7488095	33.45297619
1642427	222222	119.7494048	33.45297619
1642427	222222	119.7488095	33.45357143
1642427	222222	119.7494048	33.45357143
1642427	222222	119.75	33.45297619
1642427	222222	119.7505952	33.45297619
1642427	222222	119.7511905	33.45297619
1642427	222222	119.75	33.45357143
1642427	222222	119.7505952	33.45357143
1642427	222222	119.75	33.45238096
1642427	222222	119.7505952	33.45238096
1642427	222222	119.7511905	33.45238096
1658439	222222	-56.04880952	-12.75059524
1658439	222222	-56.04821429	-12.75119048
1658439	222222	-56.04821429	-12.75059524
1658439	222222	-56.04761905	-12.75059524
1658439	222222	-56.04702381	-12.75059524
1658439	222222	-56.04642857	-12.75059524
1658439	222222	-56.04761905	-12.75119048
1658439	222222	-56.04702381	-12.75119048
1658439	222222	-56.04642857	-12.75119048
1658439	222222	-56.04821429	-12.75000001
1658439	222222	-56.04821429	-12.74940477
1658439	222222	-56.04821429	-12.74880953
1658439	222222	-56.04761905	-12.75000001
1658439	222222	-56.04702381	-12.75000001
1658439	222222	-56.04642857	-12.75000001
1658439	222222	-56.04761905	-12.74940477
1658439	222222	-56.04761905	-12.74880953
1658439	222222	-56.04642857	-12.74880953
1658439	222222	-56.04642857	-12.74940477
1658439	222222	-56.04880952	-12.75119048
1658439	222222	-56.04880952	-12.75000001
1658439	222222	-56.04880952	-12.74940477
1658439	222222	-56.04880952	-12.74880953
1658439	222222	-56.04702381	-12.74940477
1658439	222222	-56.04702381	-12.74880953
1654467	222222	115.75	37.95178572
1654467	222222	115.7505952	37.95357144
1654467	222222	115.75	37.95357144
1654467	222222	115.7488095	37.95238096
1654467	222222	115.7511905	37.9529762
1654467	222222	115.7494048	37.9529762
1654467	222222	115.7488095	37.9529762
1654467	222222	115.7494048	37.95238096
1654467	222222	115.7505952	37.9529762
1654467	222222	115.7488095	37.95357144
1654467	222222	115.75	37.9529762
1654467	222222	115.7494048	37.95357144
1654467	222222	115.7511905	37.95357144
1654467	222222	115.7505952	37.95238096
1654467	222222	115.75	37.95238096
1654467	222222	115.7505952	37.95119048
1654467	222222	115.75	37.95119048
1654467	222222	115.7511905	37.95178572
1654467	222222	115.7505952	37.95178572
1654467	222222	115.7511905	37.95238096
1654467	222222	115.7494048	37.95178572
1654467	222222	115.7488095	37.95119048
1654467	222222	115.7488095	37.95178572
1654467	222222	115.7494048	37.95119048
1654467	222222	115.7511905	37.95119048
1656948	222222	106.2488095	27.95119048
1656948	222222	106.25	27.95119048
1656948	222222	106.25	27.95357144
1656948	222222	106.2494048	27.95119048
1657644	222222	128.2505952	34.95119048
1657644	222222	128.2505952	34.95238096
1656503	222222	20.74880953	45.45238096
1656503	222222	20.74940477	45.45238096
1656503	222222	20.74880953	45.45297619
1656503	222222	20.74940477	45.45297619
1656503	222222	20.74880953	45.45357143
1656503	222222	20.74940477	45.45357143
1656503	222222	20.75000001	45.45297619
1656503	222222	20.75059524	45.45297619
1656503	222222	20.75119048	45.45297619
1656503	222222	20.75000001	45.45357143
1656503	222222	20.75059524	45.45357143
1656503	222222	20.75119048	45.45357143
1656503	222222	20.75000001	45.45178572
1656503	222222	20.75000001	45.45238096
1656503	222222	20.75059524	45.45238096
1656503	222222	20.75119048	45.45238096
1656503	222222	20.75059524	45.45178572
1656503	222222	20.75119048	45.45178572
1656503	222222	20.74880953	45.45119048
1656503	222222	20.74940477	45.45119048
1656503	222222	20.74880953	45.45178572
1656503	222222	20.74940477	45.45178572
1656503	222222	20.75000001	45.45119048
1656503	222222	20.75059524	45.45119048
1656503	222222	20.75119048	45.45119048
1648238	222222	-100.0488095	19.65059524
1648238	222222	-100.0464286	19.6529762
1648064	222222	80.45119048	20.15059524
1648064	222222	80.45119048	20.15119048
1648064	222222	80.45297619	20.15297619
1648064	222222	80.45178572	20.15059524
1648064	222222	80.45178572	20.15119048
1648064	222222	80.45297619	20.15238095
1648064	222222	80.45357143	20.15178572
1644268	222222	104.2505952	28.95238096
1644268	222222	104.2488095	28.95119048
1644268	222222	104.2494048	28.9529762
1644268	222222	104.2494048	28.95357144
1644268	222222	104.25	28.9529762
1644268	222222	104.2505952	28.9529762
1644268	222222	104.25	28.95357144
1644268	222222	104.2511905	28.95357144
1644268	222222	104.2511905	28.95178572
1644268	222222	104.2488095	28.95178572
1644268	222222	104.2505952	28.95119048
1644268	222222	104.2494048	28.95178572
1644268	222222	104.25	28.95238096
1644268	222222	104.2511905	28.9529762
1644268	222222	104.2494048	28.95238096
1641362	222222	-78.24940476	21.95238096
1641362	222222	-78.24940476	21.95178572
1641362	222222	-78.25119048	21.95178572
1641362	222222	-78.25059524	21.95178572
1641362	222222	-78.25	21.95178572
1641362	222222	-78.25119048	21.95119048
1641362	222222	-78.25059524	21.95119048
1641362	222222	-78.25	21.95119048
1644208	222222	106.2494048	51.95238096
1644208	222222	106.2488095	51.9529762
1644208	222222	106.2488095	51.95357144
1644208	222222	106.2494048	51.95357144
1644208	222222	106.25	51.9529762
1644208	222222	106.2505952	51.9529762
1644208	222222	106.2511905	51.9529762
1644208	222222	106.25	51.95178572
1644208	222222	106.25	51.95238096
1644208	222222	106.2505952	51.95238096
1644208	222222	106.2511905	51.95238096
1644208	222222	106.2505952	51.95178572
1644208	222222	106.2511905	51.95178572
1644208	222222	106.2511905	51.95357144
1644208	222222	106.2494048	51.95178572
1644208	222222	106.25	51.95119048
1644208	222222	106.2488095	51.95178572
1644208	222222	106.2511905	51.95119048
1644208	222222	106.2505952	51.95357144
1644208	222222	106.2494048	51.95119048
1644208	222222	106.2505952	51.95119048
1628783	222222	67.24940476	50.45119048
1628783	222222	67.25	50.45297619
1628783	222222	67.24940476	50.45357143
1628783	222222	67.25	50.45178572
1628783	222222	67.25	50.45238096
1628783	222222	67.24880953	50.45178572
1628783	222222	67.25	50.45119048
1628783	222222	67.24880953	50.45119048
1628783	222222	67.25119048	50.45119048
1628783	222222	67.24880953	50.45357143
1628783	222222	67.25119048	50.45178572
1628783	222222	67.25119048	50.45357143
1628783	222222	67.25059524	50.45178572
1628783	222222	67.24940476	50.45238096
1628783	222222	67.25	50.45357143
1628783	222222	67.25119048	50.45297619
1628783	222222	67.24880953	50.45238096
1628783	222222	67.25059524	50.45357143
1628783	222222	67.25059524	50.45297619
1628783	222222	67.24940476	50.45297619
1628783	222222	67.24880953	50.45297619
1628783	222222	67.24940476	50.45178572
1628783	222222	67.25059524	50.45119048
1628783	222222	67.25059524	50.45238096
1628783	222222	67.25119048	50.45238096
1645183	222222	55.25119048	50.95178572
1645183	222222	55.24880953	50.95238096
1645183	222222	55.24940476	50.95357144
1645183	222222	55.25059524	50.95119048
1645183	222222	55.25059524	50.95238096
1645183	222222	55.25119048	50.95238096
1645183	222222	55.25059524	50.9529762
1645183	222222	55.25119048	50.9529762
1645183	222222	55.25059524	50.95357144
1645183	222222	55.25119048	50.95357144
1645183	222222	55.24880953	50.9529762
1645183	222222	55.24940476	50.9529762
1645183	222222	55.25	50.9529762
1645183	222222	55.24880953	50.95357144
1645183	222222	55.25	50.95357144
1645183	222222	55.25059524	50.95178572
1645183	222222	55.24880953	50.95178572
1645183	222222	55.24940476	50.95238096
1645183	222222	55.25	50.95238096
1645183	222222	55.25	50.95119048
1645183	222222	55.24880953	50.95119048
